	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
Wings	0.5528499156829679	0.3191231028667791	0.4188870151770658	0.5102192242833052	0.5251264755480607	0.5013827993254637	0.5548735244519393	0.4127487352445194	0.4454637436762226	0.503204047217538	0.49524451939291736	0.40829679595278245	0.48013490725126473	0.476964586846543	0.4742664418212479	0.4488364249578415	0.5689713322091062	0.5471838111298483	0.4565935919055649	0.4074873524451939	0.0	0.38779089376053966	0.17234401349072512	0.45915682967959526	0.5132546374367623	0.42205733558178754	0.48	0.3736930860033727	0.4539629005059022	0.47433389544688026	0.452681281618887	0.46954468802698146	0.7064418212478921	0.5615514333895447	0.4785160202360877	0.44721753794266444	0.3988532883642496	0.4421585160202361	0.5041483979763912	0.4967284991568297	0.48620573355817875	0.5336930860033727	0.5784148397976391	0.45558178752107925	0.4861382799325464
Orf	0.5952107925801012	0.32296795952782464	0.35770657672849915	0.41713322091062394	0.4250252951096121	0.4143001686340641	0.5039460370994941	0.3954131534569983	0.4221922428330523	0.5061045531197302	0.3157504215851602	0.4105902192242833	0.5090725126475548	0.4439797639123103	0.4190893760539629	0.4623946037099494	0.41038785834738617	0.5751096121416526	0.3670151770657673	0.4131534569983137	0.38779089376053966	0.0	0.37902192242833055	0.388397976391231	0.3766610455311973	0.4084991568296796	0.41834738617200673	0.41065767284991567	0.46745362563237775	0.517504215851602	0.42225969645868466	0.41227655986509276	0.7223608768971332	0.5562225969645869	0.43082630691399665	0.4223946037099494	0.4493086003372681	0.4462057335581788	0.5079258010118044	0.4973355817875211	0.44836424957841486	0.4663069139966273	0.6258347386172006	0.36924114671163577	0.430893760539629
Juniper	0.557841483979764	0.325531197301855	0.3944013490725127	0.4811467116357504	0.4791905564924115	0.4861382799325464	0.5397639123102866	0.38684654300168636	0.40074198988195614	0.502866779089376	0.47258010118043847	0.3867116357504216	0.491602023608769	0.44438448566610456	0.4062731871838111	0.4526138279932546	0.5433389544688026	0.4909274873524452	0.45038785834738615	0.39015177065767287	0.17234401349072512	0.37902192242833055	0.0	0.4657672849915683	0.48688026981450255	0.3834064080944351	0.4671163575042159	0.3612141652613828	0.47770657672849914	0.45699831365935917	0.4590219224283305	0.4309612141652614	0.7399662731871838	0.5307925801011805	0.43284991568296793	0.41753794266441824	0.37720067453625633	0.3918381112984823	0.49558178752107923	0.4839123102866779	0.4599662731871838	0.4979426644182125	0.5647217537942665	0.40654300168634067	0.447150084317032
Azalea	0.6387858347386172	0.4416863406408094	0.5189881956155143	0.5004384485666105	0.5262057335581788	0.5469814502529511	0.6111298482293424	0.46313659359190557	0.530725126475548	0.6074873524451939	0.43446880269814503	0.46266441821247895	0.6014165261382799	0.5496795952782462	0.4808768971332209	0.47433389544688026	0.56	0.4924789207419899	0.44317032040472176	0.461787521079258	0.45915682967959526	0.388397976391231	0.4657672849915683	0.0	0.3882630691399663	0.5168971332209106	0.34860033726812817	0.34414839797639124	0.589274873524452	0.5290387858347386	0.5106913996627319	0.4844519392917369	0.7338954468802699	0.5868465430016864	0.40876897133220913	0.528566610455312	0.4763575042158516	0.5090725126475548	0.5057672849915683	0.5117706576728499	0.4433726812816189	0.5523777403035414	0.6153119730185498	0.48741989881956155	0.5077908937605397
Mimosa	0.6356155143338954	0.4770320404721754	0.41207419898819564	0.4299494097807757	0.48080944350758853	0.4816188870151771	0.519460370994941	0.48573355817875213	0.4817537942664418	0.6263069139966273	0.40114671163575044	0.49450252951096124	0.5929848229342327	0.43649241146711637	0.43777403035413154	0.5811804384485666	0.46860033726812816	0.5981112984822934	0.43419898819561553	0.46833052276559867	0.5132546374367623	0.3766610455311973	0.48688026981450255	0.3882630691399663	0.0	0.5200674536256323	0.4690050590219224	0.44323777403035414	0.5844856661045531	0.6020236087689713	0.5278920741989882	0.47015177065767283	0.7381450252951096	0.5006408094435076	0.46799325463743674	0.47925801011804386	0.5604047217537943	0.5532546374367622	0.5421247892074199	0.4993591905564924	0.4700168634064081	0.42414839797639126	0.6032377740303542	0.4511973018549747	0.4899156829679595
Agate	0.5703204047217538	0.4131534569983137	0.40708263069139966	0.4478246205733558	0.47602023608768973	0.501247892074199	0.47554806070826305	0.3811129848229342	0.3741652613827993	0.48458684654300166	0.49355817875210795	0.3858347386172007	0.4899831365935919	0.461787521079258	0.47770657672849914	0.43298482293423274	0.5166273187183811	0.5059021922428331	0.45929173693086	0.40681281618887016	0.42205733558178754	0.4084991568296796	0.3834064080944351	0.5168971332209106	0.5200674536256323	0.0	0.4846543001686341	0.4406070826306914	0.44391231028667794	0.42684654300168634	0.4440472175379427	0.4244856661045531	0.7929173693086004	0.4768971332209106	0.4254974704890388	0.42738617200674534	0.41922428330522765	0.3896121416526138	0.4614502529510961	0.46050590219224286	0.4438448566610455	0.4548397976391231	0.5446880269814502	0.4336593591905565	0.4431028667790894
Zanahoria	0.6373693086003372	0.43959527824620576	0.49005059021922426	0.44897133220910623	0.5304553119730185	0.5393591905564924	0.612141652613828	0.4424283305227656	0.5309949409780775	0.5827318718381113	0.46650927487352445	0.4688026981450253	0.5962900505902192	0.5537268128161889	0.5015851602023609	0.46462057335581786	0.5880607082630691	0.4825632377740304	0.49861720067453624	0.48168634064080945	0.48	0.41834738617200673	0.4671163575042159	0.34860033726812817	0.4690050590219224	0.4846543001686341	0.0	0.3935919055649241	0.5610118043844856	0.4851939291736931	0.481079258010118	0.4913322091062395	0.7353119730185498	0.6129510961214165	0.43082630691399665	0.5448903878583474	0.455177065767285	0.46839797639123104	0.5056323777403036	0.5094097807757167	0.44964586846543003	0.585362563237774	0.639460370994941	0.4288701517706577	0.5113659359190557
Rambo_II	0.6534232715008431	0.4098482293423272	0.4633389544688027	0.48809443507588535	0.48026981450252954	0.5168971332209106	0.5832040472175379	0.4167284991568297	0.4362225969645869	0.5601349072512648	0.47386172006745364	0.37220910623946035	0.5516357504215852	0.5061720067453626	0.424822934232715	0.4460033726812816	0.5880607082630691	0.4720404721753794	0.46381112984822936	0.4319055649241147	0.3736930860033727	0.41065767284991567	0.3612141652613828	0.34414839797639124	0.44323777403035414	0.4406070826306914	0.3935919055649241	0.0	0.5499494097807757	0.4996964586846543	0.5030016863406408	0.5024620573355818	0.7301180438448567	0.5985160202360877	0.42947723440134905	0.488026981450253	0.40559865092748737	0.4223946037099494	0.503204047217538	0.5057672849915683	0.4561214165261383	0.5676222596964586	0.6163237774030355	0.45915682967959526	0.5218212478920742
Siobhan	0.4903878583473862	0.43413153456998316	0.5053625632377741	0.5683642495784148	0.5997976391231029	0.5869139966273187	0.49335581787521077	0.4603035413153457	0.5101517706576728	0.42138279932546374	0.6012816188870151	0.49018549747048906	0.4448566610455312	0.5385497470489039	0.5915682967959528	0.4969983136593592	0.5591905564924115	0.6524789207419899	0.46529510961214166	0.477504215851602	0.4539629005059022	0.46745362563237775	0.47770657672849914	0.589274873524452	0.5844856661045531	0.44391231028667794	0.5610118043844856	0.5499494097807757	0.0	0.5229679595278246	0.4661720067453626	0.4482967959527825	0.7409106239460371	0.54070826306914	0.5465767284991568	0.46468802698145023	0.5368634064080945	0.48222596964586845	0.49693086003372683	0.4839797639123103	0.5222259696458684	0.5653288364249578	0.5475210792580101	0.527150084317032	0.4685328836424958
Unknown_G2.1	0.5471838111298483	0.4352782462057336	0.4948397976391231	0.5413153456998314	0.5732209106239461	0.5905564924114671	0.5800337268128162	0.4490387858347386	0.48647554806070825	0.5297133220910624	0.5579763912310287	0.49531197301854973	0.5379426644182125	0.5542664418212478	0.5421922428330522	0.41639123102866776	0.6112647554806071	0.5033389544688027	0.541787521079258	0.4815514333895447	0.47433389544688026	0.517504215851602	0.45699831365935917	0.5290387858347386	0.6020236087689713	0.42684654300168634	0.4851939291736931	0.4996964586846543	0.5229679595278246	0.0	0.42920741989881955	0.4849241146711636	0.733760539629005	0.5616863406408095	0.4528161888701518	0.49780775716694775	0.48768971332209105	0.4778414839797639	0.4426306913996627	0.45038785834738615	0.4675210792580101	0.5539966273187183	0.5212141652613828	0.4623946037099494	0.5052276559865093
Talia	0.5927150084317032	0.4288701517706577	0.494637436762226	0.5324114671163575	0.5730185497470489	0.5702529510961214	0.5494772344013491	0.3984485666104553	0.5080607082630691	0.4034401349072513	0.45504215851602026	0.42799325463743676	0.5152107925801012	0.5653962900505902	0.5581112984822935	0.3998650927487352	0.5749072512647555	0.5715345699831366	0.4846543001686341	0.4991568296795953	0.452681281618887	0.42225969645868466	0.4590219224283305	0.5106913996627319	0.5278920741989882	0.4440472175379427	0.481079258010118	0.5030016863406408	0.4661720067453626	0.42920741989881955	0.0	0.46057335581787523	0.742664418212479	0.5655986509274874	0.46509274873524453	0.5177065767284992	0.4736593591905565	0.48020236087689716	0.46536256323777403	0.46050590219224286	0.44586846543001685	0.5566273187183811	0.5881281618887015	0.467318718381113	0.4869477234401349
URG.1	0.5059696458684654	0.3893423271500843	0.4379089376053963	0.4371669477234401	0.5386172006745362	0.524451939291737	0.46050590219224286	0.40499156829679595	0.44276559865092746	0.4975379426644182	0.47649241146711635	0.46927487352445196	0.48903878583473864	0.4082293423271501	0.4725126475548061	0.4799325463743676	0.48101180438448565	0.5353119730185497	0.39952782462057335	0.43770657672849916	0.46954468802698146	0.41227655986509276	0.4309612141652614	0.4844519392917369	0.47015177065767283	0.4244856661045531	0.4913322091062395	0.5024620573355818	0.4482967959527825	0.4849241146711636	0.46057335581787523	0.0	0.7003709949409781	0.42610455311973017	0.3394266441821248	0.31959527824620576	0.409106239460371	0.3676222596964587	0.3209443507588533	0.2912647554806071	0.3380775716694772	0.4164586846543002	0.47197301854974705	0.38003372681281616	0.12020236087689713
URG.10	0.776795952782462	0.667858347386172	0.7037436762225969	0.7797639123102866	0.7868465430016863	0.7530522765598651	0.7865767284991568	0.7525126475548061	0.7738279932546375	0.7434738617200675	0.7253288364249578	0.725531197301855	0.7282967959527825	0.7960876897133221	0.7753119730185497	0.7222934232715008	0.84964586846543	0.774637436762226	0.7213490725126476	0.7709274873524452	0.7064418212478921	0.7223608768971332	0.7399662731871838	0.7338954468802699	0.7381450252951096	0.7929173693086004	0.7353119730185498	0.7301180438448567	0.7409106239460371	0.733760539629005	0.742664418212479	0.7003709949409781	0.0	0.7608768971332209	0.7348397976391231	0.705362563237774	0.692681281618887	0.7681618887015177	0.6850590219224283	0.6901854974704891	0.7110961214165261	0.7796290050590219	0.7436762225969646	0.7107588532883643	0.7021247892074199
