	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
Jordan	0.28946909825556116	0.16558183885219072	0.14873667017256934	0.15304003364740212	0.17192933899301438	0.1572678990897558	0.2130249036446733	0.19402301507686337	0.19276645727007438	0.2362267061113968	0.0	0.17142994252638355	0.3278465697303706	0.18399753995407822	0.16293554606900942	0.23713298757067341	0.15697411257252	0.16645473343820166	0.1801493153061984	0.19272278518870636	0.21246688430285493	0.10583042149690935	0.19059724580421422	0.13252296259155874	0.1477056759797569	0.2033885238776437	0.13457498476024488	0.16479985897476812	0.2834588796492956	0.24597347033232939	0.2288460824079527	0.18096480478957913	0.25063454954991493	0.25816371580473874	0.17759667321538644	0.1763239101808787	0.19402214371715734	0.16564590210092245	0.2287452674751069	0.2192833929214579	0.19400197102998193	0.19917051787822523	0.32772465703282627	0.15323721484270114	0.20250026047276581
Corey	0.24798347556053305	0.16009615791104842	0.1675722658348004	0.18747648293259567	0.18274881434963125	0.2103945203710678	0.2107223459258427	0.1429318827253897	0.18095710308638088	0.21025479261864138	0.17142994252638355	0.0	0.2886240795367616	0.16960558194846717	0.16529575111298425	0.1960998410438503	0.19268353048963216	0.19539400727412745	0.19578140869813027	0.1603318994438397	0.15921193672033118	0.1556630961176488	0.14160217947052964	0.2015924882863538	0.2029349363529334	0.15304035409363267	0.194162099626919	0.14915111693543814	0.23242313897016062	0.21018384614446972	0.20742900193437847	0.19243124129942618	0.2806080698202617	0.2335321300824139	0.19424474455380053	0.167571919808059	0.16080483505427218	0.12892239057933014	0.2095465939115509	0.21198671877249015	0.19660888235407264	0.18553722971581335	0.23959746538616217	0.16067576451741147	0.20798490680645457
Theodora	0.2627864647208725	0.224439586849832	0.2577946940894507	0.3247054998977058	0.29825925724004226	0.28295912835823683	0.23712890674223222	0.23063092731996546	0.24351287999535884	0.2094084853689151	0.3278465697303706	0.2886240795367616	0.0	0.2932046131956869	0.32218122016380646	0.2241353762836392	0.2917618452852463	0.32905522259833336	0.2490259694318718	0.2555215476337198	0.23145196452945513	0.27099447665691323	0.2437826728572918	0.3268560792539497	0.32674017627193563	0.22398925786175344	0.30780588891445954	0.30294789373524234	0.1675996453615409	0.24979258634860968	0.2751462055568543	0.2590081420621434	0.39112388332333986	0.27538678788394905	0.3210160091973436	0.2598369651329788	0.24323327579242746	0.28097131317838986	0.24512770634536846	0.25824297196181517	0.30180173474621186	0.2886201840832117	0.3087178737699558	0.22920928454715997	0.23924156737159274
Bathsheba	0.20514416426097423	0.13350041913570554	0.12772680411501192	0.13383511566521294	0.10073289051373174	0.14052564955421978	0.1943562986653971	0.15568288646721037	0.15943232944887115	0.2261260055385634	0.18399753995407822	0.16960558194846717	0.2932046131956869	0.0	0.10807850256707928	0.20794830188527982	0.1289237457351534	0.1852616546135693	0.1664648023158225	0.13616259441251805	0.17010646179720149	0.13582601229543873	0.14540861952399126	0.16876933898491267	0.1586338537021923	0.1571902826797234	0.17807915145247322	0.16389795497252968	0.22618289544928027	0.2069980297226801	0.2398241259084572	0.14066281564852964	0.27726080442660084	0.17161383729067906	0.15595800135247043	0.10421608241336326	0.1573313654920887	0.10732417481088691	0.16526077202666578	0.17726428021806742	0.15796432730619184	0.11326196150520788	0.23827113347343934	0.14175463621829057	0.14264518538748155
Odysseus	0.27342403877143007	0.16954451224610415	0.12490422991363355	0.14839230430363207	0.08504576455328021	0.14875001255245243	0.21233681131855753	0.19017747123327175	0.16082444809806778	0.2607872222818504	0.16293554606900942	0.16529575111298425	0.32218122016380646	0.10807850256707928	0.0	0.23661223025840772	0.1583134119333422	0.16049851148606006	0.20031025925594234	0.17596277526074666	0.19653556929068922	0.13619638938743242	0.16382739453077608	0.16725537891796383	0.16572686946525092	0.19133028934008284	0.16900383144516515	0.1551896096011547	0.2748980022477912	0.23064836628711916	0.25957794030353104	0.17575047449484646	0.29057764635931954	0.23077724777573372	0.17499855060505265	0.16037653974864516	0.18396643465409326	0.13170352185205997	0.22026454536061435	0.21457139115471027	0.19166549562924176	0.1714968053801933	0.2955911644991192	0.1622287421722668	0.18997424590619025
Ivy	0.20708508605409529	0.15526851802621797	0.1952875604655033	0.21164162193071862	0.22372812251498753	0.2165353960668122	0.2150896604373063	0.12514390148297655	0.16980309686454273	0.12757918356362347	0.23713298757067341	0.1960998410438503	0.2241353762836392	0.20794830188527982	0.23661223025840772	0.0	0.19835636832155734	0.21459373760892683	0.1767448582223792	0.14773344411894604	0.1536602252404119	0.1830918274290502	0.1566550495687655	0.2128307508674371	0.2633080023671489	0.1318660619914234	0.20316210105248855	0.19167269156688732	0.17233144354005078	0.13893508403047575	0.18906420356529938	0.18577736065676675	0.32799281602552544	0.20147279795543038	0.17493867001829336	0.17404240496232276	0.1643667952153225	0.18954417419585637	0.16661588481707898	0.18720569066499118	0.16680791935804756	0.1968588892586731	0.21677054868054357	0.17297625157625054	0.18954918462112158
Ivanhoe	0.22461512987121773	0.1357206691967839	0.14227198097844587	0.16002433730620935	0.14748516643493875	0.15450917934662817	0.1712080509118105	0.14954768140961353	0.13506693488876084	0.217715184981147	0.15697411257252	0.19268353048963216	0.2917618452852463	0.1289237457351534	0.1583134119333422	0.19835636832155734	0.0	0.18218115875441904	0.13486293432472563	0.13883545418556367	0.18267240351997174	0.10365320338343068	0.15635781793498343	0.1498340559291824	0.1685849126617049	0.14444666075658055	0.14827935153861854	0.1856230549952706	0.22486987993917096	0.20127306822359525	0.23017651085403074	0.14806805331598516	0.3099867963231411	0.18371504529733845	0.1678085045628678	0.12766345026766387	0.17468286536281344	0.1459271122992051	0.1890248371944836	0.19041414242729032	0.17047984091450566	0.13307576582102154	0.2718952121604578	0.14818321676758406	0.15487504899937762
Octavia	0.2518984659973466	0.17331426908359396	0.19282410241964382	0.1600606233061256	0.19074015336173428	0.19256993782815568	0.19803408648670134	0.1700231120644117	0.1588879088641244	0.2485915127740949	0.16645473343820166	0.19539400727412745	0.32905522259833336	0.1852616546135693	0.16049851148606006	0.21459373760892683	0.18218115875441904	0.0	0.1729887081377091	0.1765630819776249	0.20701768098747395	0.16211787530696872	0.17564512716377287	0.13755183019706194	0.18367872570897914	0.18036925641221274	0.13124027326615473	0.16313978915282973	0.2705714191747123	0.20967393833834638	0.26350596110571967	0.14468656380897682	0.28048215968728757	0.19594273875601373	0.13781892327130796	0.15851322945843324	0.17340387735130833	0.17036562027861782	0.18248688760527854	0.1775635195661282	0.14754728611694812	0.15842224786498196	0.26242782715930135	0.17887213709435795	0.16428985626697232
Unknown_G2.3	0.18767698237881575	0.13261431762749204	0.14714526978407388	0.16483278914335067	0.1805031820339902	0.17291146189669263	0.14860670616451577	0.13851696073081077	0.13232701332133343	0.18430309215671756	0.1801493153061984	0.19578140869813027	0.2490259694318718	0.1664648023158225	0.20031025925594234	0.1767448582223792	0.13486293432472563	0.1729887081377091	0.0	0.15696324514820237	0.1745254057856554	0.12322413222519522	0.1663575926094124	0.142769721202203	0.15345912263147438	0.14808397788777314	0.14999670331056805	0.18694612944153263	0.19435935067490737	0.19268583071798903	0.2159091952106959	0.12536892613727604	0.2719028245023211	0.15426599601311008	0.15400970117649346	0.13210799407408524	0.1781605274341342	0.17763401706587245	0.14484813292272955	0.13543193817365595	0.1388733100672689	0.12560929060438747	0.22247159283346732	0.16802859691320812	0.1331333099940643
Unknown_G2.2	0.20265985903508302	0.11640418415086004	0.16444398575481212	0.15955783565194476	0.16561832877642807	0.16049754851724415	0.19609295944563382	0.10401003478188037	0.123096013396042	0.16748084359884824	0.19272278518870636	0.1603318994438397	0.2555215476337198	0.13616259441251805	0.17596277526074666	0.14773344411894604	0.13883545418556367	0.1765630819776249	0.15696324514820237	0.0	0.12254343140986788	0.13250160618443596	0.10744215312150511	0.1517494779869601	0.21037234135445443	0.10415447926886993	0.1611080876253971	0.13465471722339864	0.1842171507434809	0.17257939605795825	0.21726873956154671	0.14142531143844483	0.28655979411370336	0.1724921305790554	0.14582892357494218	0.11615350018658538	0.11349802167153443	0.12066020727078576	0.16484164739060736	0.18123439810467667	0.15783515219596475	0.13089130644600835	0.22601490259848359	0.12902055048172684	0.1564755151538059
