# Constructed from biom file
#OTU ID	G12MB13	G12MB10	G2MB7	G12MB2	AGMB6	G12MB17	G2MB14	G12MB7	G2MB6	URGMB11	G2MB12	URGMB13	URGMB12	G2MB9	G2MB11	G12MB14	URGMB2	G2MB3	URGMB5	G12MB3	G2MB13	G12MB11	G2MB10	G12MB4	URGMB4	URGMB6	G12MB1	G2MB15	URGMB14	AGMB2	AGMB7	URGMB3	FRCMB4	AGMB1	FRCMB1	AGMB5	G12MB5	G12MB16	G2MB4	G2MB8	G2MB2	URGMB8	URGMB7	G12MB9	URGMB9	AGMB3	G12MB6	G12MB8	FRCMB2	URGMB10	FRCMB3	AGMB4	URGMB1	FRCMB5	G2MB1
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	14.0	5.0	1.0	4.0	11.0	8.0	30.0	3.0	28.0	10.0	7.0	6.0	26.0	6.0	54.0	6.0	41.0	27.0	20.0	7.0	95.0	3.0	64.0	6.0	26.0	15.0	3.0	73.0	21.0	30.0	12.0	18.0	9.0	2.0	13.0	17.0	6.0	7.0	16.0	92.0	15.0	24.0	36.0	67.0	6.0	11.0	4.0	45.0	204.0	2.0	0.0	1.0	15.0	63.0	7.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.0	0.0	5.0	0.0	0.0	0.0	13.0	0.0	1.0	1.0	0.0	3.0	0.0	13.0	65.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	1.0	4.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	34.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	39.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0	0.0	2.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	3.0	0.0	4.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	2.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	282.0	36.0	0.0	0.0	1.0	0.0	5.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.0	6.0	0.0	13.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0	30.0	0.0	0.0	10.0	5.0	0.0	7.0	6.0	8.0	1.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	13.0	12.0	5.0	10.0	0.0	3.0	10.0	0.0	3.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	68.0	65.0	169.0	51.0	4.0	14.0	619.0	4.0	10.0	4.0	26.0	2.0	5.0	91.0	591.0	99.0	6.0	51.0	9.0	4.0	60.0	18.0	54.0	70.0	5.0	7.0	166.0	437.0	4.0	102.0	10.0	4.0	5.0	33.0	10.0	0.0	31.0	22.0	11.0	25.0	15.0	2.0	64.0	4.0	9.0	226.0	20.0	10.0	14738.0	2813.0	29.0	18.0	25.0	20.0	151.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	13248.0	10244.0	11868.0	11044.0	7474.0	6812.0	8426.0	14988.0	7077.0	8041.0	14167.0	8987.0	5767.0	9128.0	11370.0	6471.0	8917.0	13476.0	7273.0	10689.0	10651.0	11740.0	11522.0	9558.0	7869.0	9758.0	10658.0	7515.0	6105.0	10637.0	8632.0	7424.0	23869.0	10615.0	15858.0	7824.0	14373.0	3874.0	12507.0	11534.0	7674.0	10008.0	5728.0	5076.0	7982.0	11333.0	14241.0	3239.0	360.0	2155.0	4757.0	6037.0	8059.0	2598.0	12389.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	2.0	5.0	1.0	0.0	8.0	0.0	1.0	2.0	6.0	1.0	0.0	0.0	1.0	2.0	4.0	0.0	4.0	1.0	2.0	0.0	2.0	5.0	2.0	4.0	2.0	3.0	0.0	0.0	2.0	3.0	9.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	5.0	3.0	1.0	1.0	2.0	1.0	0.0	6.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	2109.0	482.0	587.0	899.0	638.0	844.0	543.0	1172.0	674.0	2167.0	914.0	1474.0	1525.0	1614.0	741.0	817.0	1108.0	1089.0	2244.0	1364.0	843.0	540.0	1869.0	992.0	1455.0	2572.0	689.0	416.0	1417.0	569.0	814.0	1466.0	37.0	569.0	287.0	569.0	706.0	336.0	341.0	1509.0	1307.0	1235.0	1087.0	323.0	922.0	1129.0	611.0	261.0	144.0	814.0	7.0	664.0	776.0	3858.0	1220.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	6814.0	2594.0	2321.0	2293.0	2366.0	3060.0	2724.0	5338.0	2434.0	4223.0	4103.0	3740.0	1948.0	3076.0	4031.0	2356.0	4435.0	5640.0	2620.0	3207.0	5138.0	3366.0	3562.0	3182.0	2938.0	5715.0	3236.0	2113.0	2344.0	3203.0	1793.0	2540.0	3062.0	2059.0	3066.0	3258.0	3675.0	1130.0	4314.0	5005.0	2456.0	2833.0	2431.0	3454.0	2508.0	3015.0	2903.0	1645.0	15455.0	1678.0	3715.0	2644.0	2816.0	2136.0	2916.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	19636.0	18743.0	10173.0	13789.0	21028.0	11453.0	20779.0	18561.0	15364.0	17126.0	15324.0	19754.0	13235.0	15183.0	16274.0	7156.0	21144.0	13787.0	17157.0	31316.0	18163.0	10052.0	14641.0	33088.0	22359.0	22828.0	9662.0	16821.0	13543.0	18515.0	23574.0	19853.0	22358.0	9720.0	28995.0	21525.0	13434.0	8558.0	20857.0	15230.0	25777.0	21464.0	17128.0	13807.0	24184.0	20699.0	11797.0	11938.0	2458.0	11669.0	2717.0	19047.0	21774.0	16025.0	20423.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	5.0	35.0	9.0	0.0	1.0	14.0	55.0	18.0	43.0	1.0	2.0	21.0	19.0	14.0	4.0	1.0	5.0	7.0	23.0	6.0	7.0	4.0	31.0	2.0	2.0	1.0	1.0	21.0	22.0	11.0	3.0	19.0	6.0	6.0	9.0	3.0	62.0	11.0	29.0	33.0	31.0	7.0	4.0	40.0	10.0	3.0	63.0	57.0	0.0	54.0	58.0	6.0	7.0	24.0	47.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	150.0	473.0	389.0	128.0	93.0	409.0	331.0	251.0	122.0	53.0	367.0	146.0	120.0	171.0	330.0	84.0	97.0	188.0	114.0	99.0	312.0	63.0	119.0	91.0	115.0	87.0	218.0	178.0	102.0	193.0	156.0	121.0	8.0	200.0	36.0	310.0	429.0	162.0	185.0	177.0	282.0	138.0	81.0	327.0	100.0	127.0	343.0	297.0	17.0	86.0	4.0	136.0	97.0	31.0	272.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	41.0	31.0	38.0	28.0	1.0	6.0	32.0	3.0	24.0	6.0	50.0	32.0	59.0	45.0	96.0	19.0	296.0	16.0	63.0	8.0	108.0	14.0	47.0	11.0	22.0	12.0	10.0	15.0	268.0	29.0	5.0	23.0	0.0	1992.0	0.0	34.0	42.0	13.0	19.0	7.0	19.0	47.0	18.0	4.0	491.0	12.0	40.0	4.0	0.0	125.0	0.0	42.0	463.0	118.0	25.0
k__Bacteria;p__Firmicutes;c__OPB54;o__;f__	0.0	8.0	1.0	1.0	0.0	0.0	3.0	2.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	2.0	3.0	1.0	4.0	5.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	5.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
