	LFG_AM (LFM)	LSG_AM (LSM)	LSG_AFO	LSG_Unknown	LSG_AFY	RSG_AM_2	RSG_AM (RSM)	RSG_SubAM_1	UNKG_Unknown_1	UNKG_Unknown_2	UNKG_Unknown_3	UNKG_Unknown_4	UNKG_Unknown_5	UNKG_Unknown_6	UNKG_Unknown_7	UNKG_Unknown_8	UNKG_Unknown_9	UNKG_Unknown_10	UNKG_Unknown_11	UNKG_Unknown_12	UNKG_Unknown_13	UNKG_Unknown_14	UNKG_Unknown_15	UNKG_Unknown_16	UNKG_Unknown_17	UNKG_Unknown_18	UNKG_Unknown_19	UNKG_Unknown_20	UNKG_Unknown_21	UNKG_Unknown_22	UNKG_Unknown_23	UNKG_Unknown_24	UNKG_Unknown_25	UNKG_Unknown_26	UNKG_Unknown_27	UNKG_Unknown_28	UNKG_Unknown_29	UNKG_Unknown_30	UNKG_Unknown_31	UNKG_Unknown_32
UNKG_Unknown_3	0.3830691399662732	0.3100843170320405	0.40330522765598653	0.34347386172006744	0.3207419898819562	0.41713322091062394	0.3482630691399663	0.46529510961214166	0.38785834738617203	0.31986509274873526	0.0	0.14037099494097807	0.33079258010118046	0.3233726812816189	0.40020236087689715	0.4201011804384486	0.35109612141652613	0.3879932546374368	0.41187183811129846	0.31413153456998316	0.38192242833052276	0.4423608768971332	0.4965261382799325	0.38435075885328834	0.38266441821247893	0.47649241146711635	0.41929173693086	0.3670826306913997	0.36836424957841485	0.36600337268128164	0.3448903878583474	0.3765935919055649	0.41774030354131536	0.4203035413153457	0.3645193929173693	0.5313322091062395	0.39170320404721753	0.3465767284991568	0.3587858347386172	0.36526138279932546
UNKG_Unknown_4	0.38468802698145027	0.3433389544688027	0.4469477234401349	0.3606070826306914	0.3644519392917369	0.40991568296795955	0.37403035413153457	0.4651602023608769	0.4066779089376054	0.33888701517706576	0.14037099494097807	0.0	0.3428667790893761	0.34104553119730185	0.4151096121416526	0.44155143338954467	0.3684317032040472	0.4285328836424958	0.4568634064080944	0.3336256323777403	0.42320404721753796	0.47311973018549747	0.5283642495784149	0.40681281618887016	0.40161888701517706	0.5247892074198989	0.44647554806070827	0.3906239460370995	0.39743676222596963	0.3991231028667791	0.38596964586846544	0.4076897133220911	0.4568634064080944	0.4256998313659359	0.36202360876897133	0.5220910623946037	0.41517706576728497	0.34347386172006744	0.3720741989881956	0.3815851602023609
UNKG_Unknown_5	0.4285328836424958	0.35129848229342325	0.47102866779089375	0.41308600337268125	0.363575042158516	0.44674536256323777	0.39898819561551435	0.4887015177065767	0.4054637436762226	0.3727487352445194	0.33079258010118046	0.3428667790893761	0.0	0.35838111298482295	0.464283305227656	0.4684654300168634	0.3670151770657673	0.4299494097807757	0.47197301854974705	0.37079258010118044	0.4245531197301855	0.48283305227655987	0.58212478920742	0.4426306913996627	0.393389544688027	0.5344350758853288	0.4406070826306914	0.39021922428330524	0.4393254637436762	0.4172006745362563	0.4300168634064081	0.4350758853288364	0.4873524451939292	0.4033726812816189	0.4309612141652614	0.558381112984823	0.4424283305227656	0.39925801011804385	0.43197301854974707	0.3921079258010118
UNKG_Unknown_6	0.3427993254637437	0.29254637436762226	0.43278246205733556	0.40647554806070824	0.32492411467116356	0.384822934232715	0.31946037099494096	0.4062731871838111	0.3769983136593592	0.14077571669477235	0.3233726812816189	0.34104553119730185	0.35838111298482295	0.0	0.4580775716694772	0.4922765598650927	0.3319392917369309	0.35534569983136594	0.42873524451939293	0.3278920741989882	0.35291736930860035	0.4333220910623946	0.5400337268128161	0.3684991568296796	0.3576391231028668	0.4929510961214165	0.3539966273187184	0.37382799325463745	0.34435075885328836	0.363575042158516	0.37072512647554806	0.35480607082630694	0.4426981450252951	0.34502529510961216	0.41207419898819564	0.5625632377740304	0.3703878583473862	0.3129173693086003	0.3886677908937605	0.2924114671163575
UNKG_Unknown_7	0.41072512647554804	0.35055649241146714	0.34111298482293423	0.32290050590219227	0.35251264755480605	0.46246205733558177	0.3618212478920742	0.5303204047217538	0.4086340640809443	0.44195615514333897	0.40020236087689715	0.4151096121416526	0.464283305227656	0.4580775716694772	0.0	0.3885328836424958	0.3584485666104553	0.41072512647554804	0.31345699831365936	0.36134907251264753	0.37261382799325465	0.3931871838111298	0.35440134907251264	0.4160539629005059	0.4272512647554806	0.41929173693086	0.4252951096121417	0.33322091062394604	0.3576391231028668	0.40978077571669475	0.38172006745362563	0.40067453625632377	0.40350758853288365	0.5135244519392917	0.4045868465430017	0.4820910623946037	0.38684654300168636	0.3900168634064081	0.4527487352445194	0.4038448566610455
UNKG_Unknown_8	0.46462057335581786	0.4045193929173693	0.34792580101180437	0.3415851602023609	0.36741989881956155	0.5495446880269814	0.4324451939291737	0.6097807757166948	0.41322091062394606	0.4690050590219224	0.4201011804384486	0.44155143338954467	0.4684654300168634	0.4922765598650927	0.3885328836424958	0.0	0.4383811129848229	0.3970320404721754	0.3563575042158516	0.39662731871838114	0.4117369308600337	0.3887352445193929	0.37456998313659357	0.4058010118043845	0.4307588532883643	0.378212478920742	0.42563237774030355	0.3461720067453626	0.3761214165261383	0.3983811129848229	0.4111973018549747	0.41106239460370997	0.33895446880269814	0.5979763912310286	0.47925801011804386	0.4630016863406408	0.4469477234401349	0.47804384485666107	0.5261382799325464	0.48384485666104554
UNKG_Unknown_9	0.30158516020236087	0.2815514333895447	0.38468802698145027	0.3537268128161889	0.3184485666104553	0.3276222596964587	0.3332883642495784	0.4051264755480607	0.40620573355817874	0.3403035413153457	0.35109612141652613	0.3684317032040472	0.3670151770657673	0.3319392917369309	0.3584485666104553	0.4383811129848229	0.0	0.38313659359190555	0.3790893760539629	0.31919055649241146	0.3521079258010118	0.3749072512647555	0.49288364249578415	0.3345699831365936	0.34313659359190557	0.4597639123102867	0.3699831365935919	0.3272849915682968	0.3373355817875211	0.3770657672849916	0.3583136593591906	0.3757841483979764	0.41895446880269815	0.4147723440134907	0.3378077571669477	0.5513659359190557	0.3425969645868465	0.3293086003372681	0.4118043844856661	0.32317032040472177
UNKG_Unknown_10	0.41807757166947723	0.35480607082630694	0.33011804384485666	0.3533220910623946	0.3046205733558179	0.5224957841483979	0.3590556492411467	0.5334907251264756	0.3500168634064081	0.32944350758853286	0.3879932546374368	0.4285328836424958	0.4299494097807757	0.35534569983136594	0.41072512647554804	0.3970320404721754	0.38313659359190555	0.0	0.2936930860033727	0.29652613827993257	0.3212816188870152	0.33389544688026984	0.4093760539629005	0.32290050590219227	0.3372681281618887	0.34387858347386174	0.3100843170320405	0.27622259696458684	0.29166947723440134	0.33376053962900504	0.3084654300168634	0.27885328836424955	0.3736256323777403	0.519460370994941	0.4702192242833052	0.5435413153456998	0.4008094435075885	0.41376053962900505	0.4990893760539629	0.39898819561551435
UNKG_Unknown_11	0.3988532883642496	0.32276559865092747	0.27979763912310285	0.292681281618887	0.2793929173693086	0.4993591905564924	0.36499156829679597	0.5468465430016863	0.38596964586846544	0.39021922428330524	0.41187183811129846	0.4568634064080944	0.47197301854974705	0.42873524451939293	0.31345699831365936	0.3563575042158516	0.3790893760539629	0.2936930860033727	0.0	0.31413153456998316	0.29072512647554805	0.28161888701517707	0.3203372681281619	0.3176391231028668	0.3663406408094435	0.3152782462057336	0.34866779089376054	0.2657672849915683	0.3054974704890388	0.3290387858347386	0.3062394603709949	0.3272175379426644	0.34313659359190557	0.5281618887015177	0.48026981450252954	0.49929173693086004	0.38806070826306915	0.4129510961214165	0.47008431703204046	0.4115345699831366
UNKG_Unknown_12	0.3941989881956155	0.29902192242833053	0.34913996627318716	0.32296795952782464	0.28762225969645866	0.4620573355817875	0.31682967959527825	0.489106239460371	0.3584485666104553	0.3250590219224283	0.31413153456998316	0.3336256323777403	0.37079258010118044	0.3278920741989882	0.36134907251264753	0.39662731871838114	0.31919055649241146	0.29652613827993257	0.31413153456998316	0.0	0.3111635750421585	0.3691736930860034	0.44377740303541313	0.32708263069139965	0.327150084317032	0.40134907251264756	0.36674536256323775	0.2748060708263069	0.2943001686340641	0.33349072512647554	0.3214839797639123	0.3148735244519393	0.3922428330522766	0.4407419898819562	0.4074873524451939	0.5377403035413153	0.37888701517706574	0.36101180438448566	0.3938617200674536	0.3371332209106239
UNKG_Unknown_13	0.3481281618887015	0.3185834738617201	0.33510961214165264	0.3371332209106239	0.2702866779089376	0.4561888701517707	0.3262057335581788	0.5059696458684654	0.37976391231028667	0.3436087689713322	0.38192242833052276	0.42320404721753796	0.4245531197301855	0.35291736930860035	0.37261382799325465	0.4117369308600337	0.3521079258010118	0.3212816188870152	0.29072512647554805	0.3111635750421585	0.0	0.3413827993254637	0.4174704890387858	0.31467116357504216	0.3119055649241147	0.3955480607082631	0.36168634064080946	0.32344013490725126	0.3026644182124789	0.31898819561551434	0.2972006745362563	0.313389544688027	0.3772681281618887	0.4808768971332209	0.4536256323777403	0.5495446880269814	0.41200674536256326	0.3833389544688027	0.43925801011804383	0.344822934232715
UNKG_Unknown_14	0.40741989881956153	0.3618212478920742	0.2990893760539629	0.3821247892074199	0.3365935919055649	0.5096121416526138	0.39568296795952784	0.5377403035413153	0.45888701517706576	0.39109612141652617	0.4423608768971332	0.47311973018549747	0.48283305227655987	0.4333220910623946	0.3931871838111298	0.3887352445193929	0.3749072512647555	0.33389544688026984	0.28161888701517707	0.3691736930860034	0.3413827993254637	0.0	0.3674873524451939	0.22988195615514334	0.37146711635750423	0.30327150084317034	0.3374030354131535	0.32492411467116356	0.34340640809443507	0.36890387858347384	0.36074198988195616	0.3784822934232715	0.344283305227656	0.5446880269814502	0.4732546374367622	0.5498819561551433	0.4188870151770658	0.4352782462057336	0.5278920741989882	0.40876897133220913
