	LFG_AM (LFM)	LSG_AM (LSM)	LSG_AFO	LSG_Unknown	LSG_AFY	RSG_AM_2	RSG_AM (RSM)	RSG_SubAM_1	UNKG_Unknown_1	UNKG_Unknown_2	UNKG_Unknown_3	UNKG_Unknown_4	UNKG_Unknown_5	UNKG_Unknown_6	UNKG_Unknown_7	UNKG_Unknown_8	UNKG_Unknown_9	UNKG_Unknown_10	UNKG_Unknown_11	UNKG_Unknown_12	UNKG_Unknown_13	UNKG_Unknown_14	UNKG_Unknown_15	UNKG_Unknown_16	UNKG_Unknown_17	UNKG_Unknown_18	UNKG_Unknown_19	UNKG_Unknown_20	UNKG_Unknown_21	UNKG_Unknown_22	UNKG_Unknown_23	UNKG_Unknown_24	UNKG_Unknown_25	UNKG_Unknown_26	UNKG_Unknown_27	UNKG_Unknown_28	UNKG_Unknown_29	UNKG_Unknown_30	UNKG_Unknown_31	UNKG_Unknown_32
UNKG_Unknown_3	0.5242165242165242	0.47162790697674417	0.5060690943043884	0.46863799283154123	0.48161764705882354	0.4814453125	0.47157502329916123	0.4843137254901961	0.4995547640249332	0.4753146176185866	0.0	0.4123314065510597	0.45489078822412155	0.46264367816091956	0.5112149532710281	0.5237273511647972	0.48496605237633367	0.5091610414657667	0.5268199233716475	0.47619047619047616	0.49714285714285716	0.5340909090909091	0.5604395604395604	0.5034146341463415	0.5150048402710552	0.5458089668615984	0.5306513409961686	0.5027124773960217	0.48515769944341375	0.4834377797672337	0.5045787545787546	0.4816247582205029	0.5215918712955123	0.5127719962157048	0.4819863680623174	0.5284139100932994	0.4950584007187781	0.47912524850894633	0.4824976348155156	0.4942418426103647
UNKG_Unknown_4	0.5042492917847026	0.47214611872146117	0.51952770208901	0.4785651793525809	0.48057813911472447	0.4818007662835249	0.4818181818181818	0.49186602870813395	0.48631950573698146	0.47722960151802657	0.4123314065510597	0.0	0.4714022140221402	0.4776536312849162	0.5218579234972678	0.5220713073005093	0.4780114722753346	0.5312208760484622	0.5521698984302862	0.4823091247672253	0.5069637883008357	0.5589041095890411	0.5910290237467019	0.5383177570093458	0.528692380056444	0.5695488721804511	0.5189393939393939	0.5158450704225352	0.5004508566275925	0.4943231441048035	0.5085201793721973	0.5060690943043884	0.5322314049586777	0.5083798882681564	0.48233046800382046	0.524247491638796	0.5030728709394205	0.486905916585839	0.492619926199262	0.49718045112781956
UNKG_Unknown_5	0.49855907780979825	0.468952734012975	0.5238532110091743	0.47153024911032027	0.4886260236578708	0.4874274661508704	0.4773776546629732	0.48735408560311283	0.4968944099378882	0.4754571703561116	0.45489078822412155	0.4714022140221402	0.0	0.4540229885057471	0.5409836065573771	0.5374149659863946	0.47030185004868547	0.5133843212237094	0.5419415645617343	0.48778195488721804	0.4914448669201521	0.5380281690140845	0.5896520963425513	0.5177713736791547	0.523444976076555	0.5826251180358829	0.5332699619771863	0.49321266968325794	0.48942042318307266	0.491585473870682	0.508628519527702	0.4918815663801337	0.5495867768595041	0.48708133971291867	0.47024390243902436	0.5430242272347535	0.5123674911660777	0.47774480712166173	0.48686679174484054	0.4826923076923077
UNKG_Unknown_6	0.49069539666993145	0.4490960989533777	0.4914448669201521	0.4897595725734639	0.4767657992565056	0.4822834645669291	0.4708646616541353	0.4746268656716418	0.48	0.4093686354378819	0.46264367816091956	0.4776536312849162	0.4540229885057471	0.0	0.5261194029850746	0.5536626916524702	0.45870646766169154	0.5029296875	0.5208535402521823	0.4784276126558006	0.4550839091806515	0.5339063992359121	0.5762557077625571	0.504424778761062	0.49851924975320827	0.5457227138643068	0.521865889212828	0.4744661095636026	0.4745762711864407	0.48558558558558557	0.4803001876172608	0.47352941176470587	0.5225916453537937	0.48050682261208577	0.4917073170731707	0.5505050505050505	0.5027027027027027	0.45045965270684374	0.4760536398467433	0.450199203187251
UNKG_Unknown_7	0.5097465886939572	0.4864359214218896	0.4604105571847507	0.4856115107913669	0.480859010270775	0.5414680648236415	0.5087719298245614	0.521865889212828	0.4909090909090909	0.5195797516714422	0.5112149532710281	0.5218579234972678	0.5409836065573771	0.5261194029850746	0.0	0.48789237668161434	0.4827245804540967	0.48957298907646474	0.49302788844621515	0.4884836852207294	0.49806576402321084	0.49654491609081935	0.5210325047801148	0.49701195219123506	0.4955134596211366	0.49229188078108943	0.5014895729890765	0.4642184557438795	0.48872180451127817	0.5044802867383512	0.4858757062146893	0.46878097125867196	0.496943231441048	0.5350378787878788	0.5106796116504855	0.5309278350515464	0.4931506849315068	0.500996015936255	0.5447004608294931	0.5009708737864078
UNKG_Unknown_8	0.5514511873350924	0.4995678478824546	0.49377224199288255	0.463768115942029	0.4852430555555556	0.5606986899563319	0.5213310580204779	0.5635407537248028	0.4893797790994053	0.5445026178010471	0.5237273511647972	0.5220713073005093	0.5374149659863946	0.5536626916524702	0.48789237668161434	0.0	0.5301953818827708	0.5167420814479639	0.49538745387453875	0.5096830985915493	0.5199291408325952	0.5295698924731183	0.47666971637694416	0.5355535553555355	0.552491103202847	0.4976303317535545	0.5235934664246824	0.4961306964746346	0.5133505598621878	0.4894336432797971	0.5082108902333622	0.5191451469278717	0.4913863822805578	0.5817717206132879	0.545774647887324	0.4880066170388751	0.5080168776371308	0.5586145648312612	0.5458440445586975	0.5572916666666666
UNKG_Unknown_9	0.4524793388429752	0.44564152791381	0.505324298160697	0.49727272727272726	0.451988360814743	0.45623069001029865	0.47104247104247104	0.4749232343909928	0.4944547134935305	0.467204843592331	0.48496605237633367	0.4780114722753346	0.47030185004868547	0.45870646766169154	0.4827245804540967	0.5301953818827708	0.0	0.5085085085085085	0.5135406218655968	0.45135406218655966	0.4718875502008032	0.5168986083499006	0.565752128666036	0.4887525562372188	0.49337410805300713	0.5436105476673428	0.49490835030549896	0.46596356663470756	0.47189922480620156	0.48753462603878117	0.48365384615384616	0.4598168870803662	0.5123239436619719	0.4824824824824825	0.4725609756097561	0.5437987857762359	0.48973880597014924	0.4629822732012513	0.4868035190615836	0.45769622833843016
UNKG_Unknown_10	0.5090543259557344	0.46731707317073173	0.45656565656565656	0.48706099815157117	0.4836852207293666	0.5432220039292731	0.5052430886558628	0.5126135216952573	0.47830188679245284	0.5044776119402985	0.5091610414657667	0.5312208760484622	0.5133843212237094	0.5029296875	0.48957298907646474	0.5167420814479639	0.5085085085085085	0.0	0.4437367303609342	0.4612286002014099	0.4663951120162933	0.48615384615384616	0.5014985014985015	0.4818276220145379	0.4754953076120959	0.4648648648648649	0.451271186440678	0.4591439688715953	0.46509341199606685	0.45963912630579296	0.47855750487329435	0.460431654676259	0.4864376130198915	0.5322896281800391	0.5174476570289133	0.5614186851211073	0.49200376293508935	0.4620253164556962	0.5226615236258437	0.48328267477203646
UNKG_Unknown_11	0.5111111111111111	0.5071633237822349	0.4489795918367347	0.49723247232472323	0.4928092042186002	0.5623781676413255	0.5213270142180095	0.5251509054325956	0.5041938490214353	0.5328753680078508	0.5268199233716475	0.5521698984302862	0.5419415645617343	0.5208535402521823	0.49302788844621515	0.49538745387453875	0.5135406218655968	0.4437367303609342	0.0	0.47847847847847846	0.49899799599198397	0.4660397074190178	0.4775510204081633	0.46462513199577615	0.49793388429752067	0.47020585048754066	0.4694736842105263	0.4802314368370299	0.46692991115498517	0.4887640449438202	0.4789422135161606	0.48577235772357724	0.4963898916967509	0.541544477028348	0.5370919881305638	0.5431338028169014	0.4895833333333333	0.5082304526748971	0.5160662122687439	0.49747729566094856
UNKG_Unknown_12	0.510184287099903	0.4567901234567901	0.4773820981713186	0.4806828391734052	0.4467680608365019	0.5106589147286822	0.4552380952380952	0.4945812807881773	0.479014598540146	0.4927395934172314	0.47619047619047616	0.4823091247672253	0.48778195488721804	0.4784276126558006	0.4884836852207294	0.5096830985915493	0.45135406218655966	0.4612286002014099	0.47847847847847846	0.0	0.4630541871921182	0.50293542074364	0.5394736842105263	0.473313192346425	0.4779116465863454	0.49745158002038736	0.473313192346425	0.4576271186440678	0.45454545454545453	0.46097337006427913	0.45158197507190795	0.44644644644644643	0.4934612031386225	0.5014464802314368	0.49658536585365853	0.5559293523969723	0.48120989917506873	0.48040201005025124	0.4923954372623574	0.45054945054945056
