	LFG_AM (LFM)	LSG_AM (LSM)	LSG_AFO	LSG_Unknown	LSG_AFY	RSG_AM_2	RSG_AM (RSM)	RSG_SubAM_1	UNKG_Unknown_1	UNKG_Unknown_2	UNKG_Unknown_3	UNKG_Unknown_4	UNKG_Unknown_5	UNKG_Unknown_6	UNKG_Unknown_7	UNKG_Unknown_8	UNKG_Unknown_9	UNKG_Unknown_10	UNKG_Unknown_11	UNKG_Unknown_12	UNKG_Unknown_13	UNKG_Unknown_14	UNKG_Unknown_15	UNKG_Unknown_16	UNKG_Unknown_17	UNKG_Unknown_18	UNKG_Unknown_19	UNKG_Unknown_20	UNKG_Unknown_21	UNKG_Unknown_22	UNKG_Unknown_23	UNKG_Unknown_24	UNKG_Unknown_25	UNKG_Unknown_26	UNKG_Unknown_27	UNKG_Unknown_28	UNKG_Unknown_29	UNKG_Unknown_30	UNKG_Unknown_31	UNKG_Unknown_32
UNKG_Unknown_3	0.4166362554939418	0.35985407877379055	0.38621057273808806	0.3611453688925351	0.37663056400128286	0.3756369658623617	0.3540601513679403	0.38403967304943787	0.3905949048224364	0.3764532227028963	0.0	0.32020322092334763	0.333929177955382	0.3540801596673574	0.4082122207312101	0.40660277417659546	0.38435721581082266	0.39800093924321783	0.408320339087576	0.3792349776276418	0.3832052725602194	0.417489870634645	0.4414320206848256	0.4045206393754385	0.40067884765179806	0.43667858484966493	0.42039253166768714	0.3873761391616859	0.3767854833611842	0.37353554749801837	0.39502003207166086	0.3755488057405094	0.41230684610441076	0.412963116222662	0.36157170969586894	0.40425992120128	0.38288906442007725	0.3768498427977746	0.35940223386707143	0.38104450428627584
UNKG_Unknown_4	0.38384589192995106	0.3670224576288721	0.4092116534401978	0.3716639144663038	0.3865969568549752	0.369722990575489	0.37408746603169607	0.3927018089563798	0.37913341740109663	0.3573080820510148	0.32020322092334763	0.0	0.35671499946433255	0.37289501676106773	0.4170296849403523	0.41266413428896276	0.3756374106672749	0.42418407400301394	0.43159608332985505	0.3981221172215826	0.3930463206864195	0.4491147683743133	0.4701633865512406	0.42901678620407296	0.4310649648267327	0.454771305375935	0.4116006417536237	0.3816527465634468	0.40479502303809584	0.39230723352159436	0.3994378785387137	0.39557789181028563	0.41035439830262993	0.3844961934208274	0.3618199127696429	0.40698747026976567	0.3879634506691363	0.3789257932870659	0.3671823577323034	0.3825535885965343
UNKG_Unknown_5	0.38234900327836774	0.3537025756509647	0.40459543704252193	0.34738099517431964	0.3779918021684457	0.38858390579022256	0.3555905902397744	0.38918463083227656	0.3900703458576134	0.36804624359419413	0.333929177955382	0.35671499946433255	0.0	0.35926658114324095	0.42325687668443873	0.42278034171868084	0.37050166036351706	0.4009244295875004	0.40919719292033896	0.37453043414183207	0.3734540951190982	0.4199865504111382	0.4635731100363426	0.4089111361067261	0.4033170137817497	0.4558349181063433	0.41532186323567644	0.37356978886483083	0.3861933331192631	0.3671586668852152	0.3815327599566343	0.3803342942626057	0.4321209747194269	0.3893118393634558	0.35410636345147994	0.4233247326193416	0.39808103873366824	0.3784371426798007	0.3665142099519747	0.3746524956300631
UNKG_Unknown_6	0.3869450131561708	0.33274913221570407	0.3785499309540004	0.38180095132856257	0.3714844558443253	0.38082873678547474	0.35566945202105044	0.3903015139259507	0.37520551689200426	0.30134145590093825	0.3540801596673574	0.37289501676106773	0.35926658114324095	0.0	0.4107977690559496	0.4269899869498908	0.34846914432730514	0.38151085647333377	0.38412463324762924	0.37256347639577375	0.3458351666889149	0.41626918420796	0.45645830688894956	0.3843559394632651	0.400870222018314	0.4202020025484664	0.402992799987383	0.34936813177459636	0.3839054936973837	0.3722116260609772	0.3705358430725591	0.3639909541212653	0.4078630266231191	0.3667217639708717	0.35817716084672624	0.4289367536478134	0.37047549849674544	0.35741663204277324	0.3538021253249783	0.3463573059063603
UNKG_Unknown_7	0.39293067586724084	0.36677592012276494	0.3591497853221884	0.38711438900244943	0.36676401564129235	0.43976678959205046	0.3855462164724969	0.42319373538028393	0.38176907737659915	0.4006790877079638	0.4082122207312101	0.4170296849403523	0.42325687668443873	0.4107977690559496	0.0	0.379595136624575	0.36300945323478756	0.3540848197909385	0.3831409334811072	0.3710451828680007	0.3663244104874014	0.37957150719234617	0.4154909098702103	0.372451191845347	0.3763889803268112	0.38288879258714836	0.3883446006635509	0.3497805490096698	0.37613394248391296	0.38330193721056954	0.37688903309326244	0.3665947019909484	0.39558037049930306	0.4250779650256767	0.4082502532659221	0.42649242810561777	0.39806671074272976	0.3989401999129007	0.4171749462600461	0.39935670482173863
UNKG_Unknown_8	0.4386099301946986	0.3694535740936527	0.38737589867627165	0.3670908415795328	0.3650727909272195	0.4464217269626448	0.38143132340384717	0.4511801378393695	0.36710004412812575	0.4161551324886746	0.40660277417659546	0.41266413428896276	0.42278034171868084	0.4269899869498908	0.379595136624575	0.0	0.4099722640008146	0.3875123824811396	0.39138726676919006	0.3945819887054529	0.39517158862107904	0.4176375692748658	0.37497038539303984	0.41293452770500616	0.43631885318838914	0.38896614629560367	0.4086215148883001	0.3819043724712368	0.3947007921427887	0.368846449142915	0.40413302307149074	0.3959043598214914	0.39674845061161723	0.4608101596026144	0.42130195928434644	0.37551237635586726	0.39853070587516787	0.4474054105684277	0.4160749672582938	0.43032206716089677
UNKG_Unknown_9	0.3481503382595462	0.3273601155058776	0.38793313597875395	0.3809449549865815	0.35577429194313503	0.36994524723525607	0.34865386146733224	0.3730763131896344	0.3708962914057782	0.35435054188329473	0.38435721581082266	0.3756374106672749	0.37050166036351706	0.34846914432730514	0.36300945323478756	0.4099722640008146	0.0	0.38254848040964984	0.377564178414335	0.3572987580188349	0.3450419782130584	0.3836932105651381	0.44173444591793387	0.374580273642618	0.3849690599148079	0.42291897906935666	0.3759172399367622	0.3441572800223421	0.3755940144819197	0.37745980470013335	0.3595058324587595	0.3607780272576728	0.3880091780321515	0.38772343377670204	0.36565998811249906	0.43598791118128366	0.37499820913399395	0.3635283560156642	0.3678922161764192	0.35746675142889384
UNKG_Unknown_10	0.381439356322177	0.3495790734027156	0.33864459126173607	0.3656749944021884	0.34908080659969065	0.4288669380659524	0.38584636522608723	0.40716749398393975	0.355604302221361	0.38776466234575846	0.39800093924321783	0.42418407400301394	0.4009244295875004	0.38151085647333377	0.3540848197909385	0.3875123824811396	0.38254848040964984	0.0	0.32061485833422887	0.3286579620715645	0.33702468017009285	0.3551906594948164	0.3827035365674305	0.3532665083866084	0.35046243507922037	0.3292010321823587	0.35043166369078627	0.3381697797592523	0.3415147491856115	0.33640312571531644	0.35317368402759636	0.34020132224876737	0.35863379306060367	0.4074193378905485	0.40321832587884887	0.43108459176083136	0.375054257983806	0.3457316177799624	0.3750936317362236	0.3612102283163675
UNKG_Unknown_11	0.3862003193857282	0.3732926450905171	0.33648940704955466	0.3723187965724945	0.3754971466306613	0.4530997475240688	0.38586172769732907	0.4160479662547643	0.38850932208461453	0.4108048976684298	0.408320339087576	0.43159608332985505	0.40919719292033896	0.38412463324762924	0.3831409334811072	0.39138726676919006	0.377564178414335	0.32061485833422887	0.0	0.35068872760702613	0.3663466449928064	0.34655481991707615	0.3688948766681513	0.35828906303559077	0.38277160750574635	0.3500478379885072	0.3511619834649396	0.35059025543647515	0.3702116306767639	0.3701557687021344	0.33415923941800757	0.3718661319466771	0.36210585955936997	0.42263360632836844	0.39925963209452636	0.4344624361013695	0.3776194679168393	0.38917401507506655	0.3847425737388281	0.3770394657534189
UNKG_Unknown_12	0.38804633153802376	0.3462409556291234	0.3567759145713659	0.3689596332968136	0.3416863228901254	0.41698540308652327	0.34592768870114243	0.39392293440129317	0.36428158536778527	0.38392721184838763	0.3792349776276418	0.3981221172215826	0.37453043414183207	0.37256347639577375	0.3710451828680007	0.3945819887054529	0.3572987580188349	0.3286579620715645	0.35068872760702613	0.0	0.3410620702809142	0.3902961601369541	0.41544967999042093	0.3721125269843301	0.36746423486878854	0.3755839445320126	0.3824083803385798	0.34864650181870205	0.3518377061349846	0.3408301198408754	0.3419329781006077	0.35475988777040846	0.3804310477762752	0.3985819771507025	0.38653839785855815	0.4374527708367883	0.3819559102792265	0.3670946046122626	0.37867044323637283	0.35652264407157586
