	UNKGMB37	UNKGMB10	UNKGMB19	UNKGMB7	UNKGMB6	UNKGMB38	LSGMB16	UNKGMB5	UNKGMB24	UNKGMB26	LSGMB10	UNKGMB28	RSGMB3	LFGMB1	RSGMB4	UNKGMB36	RSGMB5	UNKGMB12	UNKGMB25	RSGMB6	UNKGMB30	UNKGMB14	UNKGMB13	UNKGMB8	UNKGMB21	LSGMB14	LSGMB11	UNKGMB34	UNKGMB20	RSGMB7	LSGMB15	UNKGMB27	UNKGMB29	RSGMB1	LSGMB13	LSGMB20	UNKGMB33	LSGMB1	LSGMB17	UNKGMB35	LSGMB19	UNKGMB18	UNKGMB23	UNKGMB17	UNKGMB22	UNKGMB4	UNKGMB15	UNKGMB9	UNKGMB11
LSGMB10	0.3588197843382943	0.33914844321243165	0.34465085324788053	0.34897675666338984	0.35304962919833566	0.3807252276547692	0.3423553619057702	0.3671835112039604	0.3726577713176944	0.396903668449168	0.0	0.4106817663226396	0.3547460370651736	0.3685142029114624	0.3618820660521118	0.3562813480364597	0.3641808262146864	0.3252313550434435	0.41357115364063723	0.3604755778769512	0.35304929273750585	0.33223968258062525	0.3447425149866019	0.31930325551412125	0.3649737219578268	0.351584463971579	0.45798792025592316	0.3669813216546325	0.3849064455619021	0.36857503568840694	0.3392157792196623	0.3687706159540362	0.3913642377821655	0.3567437035852713	0.3276716663008301	0.34654687824252783	0.34305806516183407	0.36536823586527223	0.3635469538394951	0.34937233342945145	0.34661578893863265	0.3834863090681643	0.3476681192715726	0.363734722349552	0.36312080008564357	0.35042323254501295	0.33784650384253995	0.33921314251936996	0.3349170422454652
UNKGMB28	0.38491500953368746	0.3952012423637202	0.42201687445425273	0.4324011708046711	0.3902409640843529	0.45405566853763274	0.34903989229595306	0.433503901564444	0.35564637219429013	0.37257265130993106	0.4106817663226396	0.0	0.3966620092959431	0.42410442065570647	0.4328545287568076	0.38828092742733866	0.4285061262761429	0.4258792981779734	0.356860309182812	0.4157954499150609	0.3703917862070483	0.43336018456949854	0.44496501880777034	0.42138304471157295	0.3377471302154959	0.3681412000912579	0.36997429634781653	0.3695630274262136	0.3482535258153734	0.43652925810441295	0.33770101995698765	0.39199758594827244	0.3739307184207652	0.47594499364340315	0.3944175917538962	0.4094171164542583	0.38984120376183506	0.4159785362560889	0.38112347271048125	0.3789190942611844	0.406685444489703	0.38930780565109757	0.37801290557081924	0.3556607517690321	0.3833161889105664	0.4203867797194704	0.42688608557299873	0.3877120975858532	0.4050783849525339
RSGMB3	0.365945462268962	0.34788573591255084	0.36144813754864225	0.374257107790379	0.3578520589304418	0.39588362784652176	0.3480741005675827	0.3657161167658672	0.3649566075091993	0.3725146036726761	0.3547460370651736	0.3966620092959431	0.0	0.3661359963374633	0.39917405419284807	0.33635839549564583	0.3819843802868305	0.36225876847226096	0.3810121858771047	0.38754904302102916	0.3288609218191513	0.35879159014543055	0.3602822909333112	0.35849084943450554	0.36699490709744853	0.3526973121883268	0.4149431125975268	0.34987268875760646	0.3648299198330533	0.41044005641127	0.334415340984649	0.3724844259723018	0.3735340649433012	0.37111904833184417	0.3253338193200184	0.3475684087769431	0.3590196270314324	0.3858189208656017	0.34519773599143144	0.34242631259547734	0.3540608179787583	0.35125134846842454	0.35267839906621334	0.34107748196199356	0.3659559641736882	0.34585524585134525	0.37982133483577263	0.3540219430107756	0.3577459420459849
LFGMB1	0.3975657818276902	0.38926023653724956	0.337734078703081	0.3564226191502187	0.3839425140406807	0.3791505434890292	0.3821960259421933	0.409925540786474	0.3932708628304638	0.36917115887282975	0.3685142029114624	0.42410442065570647	0.3661359963374633	0.0	0.3829057352378015	0.36163489954007466	0.37372976791255463	0.3683409444876838	0.4367768185063249	0.39739615737144796	0.3552269053500541	0.373777644131764	0.37235835591209965	0.37424291304815754	0.3813417795819014	0.3757043873892097	0.46449457278086254	0.3714026380654204	0.37960056176352697	0.3961536518978446	0.3502683451915297	0.3723556014466522	0.3984185774704204	0.35879286437129854	0.3657504413135089	0.35180525522742806	0.38514718104231455	0.41197491042896134	0.35973946393645057	0.35003433295105785	0.33766879143556927	0.40758399667057943	0.376798311041397	0.37353607736684613	0.3800995962022436	0.36737072190919284	0.3515146082724491	0.36627094045761455	0.3638641604419743
RSGMB4	0.40849051633092537	0.36664949244734185	0.3679509004325437	0.3603477375326403	0.37406099951315697	0.375883623442469	0.36512607484353576	0.3984720166245868	0.40744476386652506	0.39409291402586955	0.3618820660521118	0.4328545287568076	0.39917405419284807	0.3829057352378015	0.0	0.3816712466786221	0.344041660003125	0.36528957238425125	0.4251897902869756	0.37911633972946196	0.3756519694683167	0.37546153199835275	0.3896521601222603	0.3361484830502233	0.3952622002151731	0.38263833255292395	0.46352520820628146	0.3742498185212607	0.3846417307086899	0.3797276970836027	0.37326910321593204	0.3878846625089642	0.4201047739696513	0.3662205069420041	0.3746250313370854	0.3346910334003806	0.3783810680888279	0.3649265149597006	0.3833821353071383	0.3754126086796019	0.3690112351639231	0.42872738960297874	0.3945951188742124	0.40171870958999467	0.3815284121436214	0.3628853164025199	0.38627238409785414	0.3723178636704852	0.3680982752852626
UNKGMB36	0.36448959239684176	0.34472520701248677	0.36249600981302993	0.36296028845663714	0.3758260776722116	0.3742929295854707	0.3419341904048328	0.4192405131248014	0.33930595249912066	0.3564414815018743	0.3562813480364597	0.38828092742733866	0.33635839549564583	0.36163489954007466	0.3816712466786221	0.0	0.37833325975270715	0.3625548265421997	0.4003365535281332	0.37649465151972505	0.33454955318810237	0.36100604911077794	0.38855857746103073	0.36719472602410486	0.33791742837965094	0.3305346186672522	0.4236854033971815	0.33805782121082006	0.33328421501636757	0.3717845006828626	0.3311890185729685	0.3531297298563994	0.3751365535101394	0.3735429932456582	0.36113632465934714	0.34155911646575315	0.37117273234628834	0.3590665422508784	0.33570168685065604	0.32720085561374623	0.35164920766303737	0.4002530574148571	0.35139000075302695	0.3507982559836097	0.3505061618258067	0.35987723135807703	0.35067403902645333	0.33857896201845755	0.34900415301707094
RSGMB5	0.40490294141010263	0.37094122823580944	0.3542211290291395	0.37782529669934606	0.3876393934652974	0.4006888635214765	0.3757626815783106	0.39658658474857217	0.40405774958897667	0.4050656175147557	0.3641808262146864	0.4285061262761429	0.3819843802868305	0.37372976791255463	0.344041660003125	0.37833325975270715	0.0	0.36535970770883924	0.43114480286539686	0.38803664704743807	0.37523251322378054	0.3438846600043048	0.3762900631683277	0.3642523061227144	0.41373496429984674	0.38131083828227885	0.4854785004494966	0.3964985050436546	0.40549751969953596	0.39376316225638835	0.37301734192868435	0.3781764405905632	0.4330317930957878	0.35853084639269156	0.3634167570688968	0.3667820599240313	0.3753084195931014	0.3790894135153092	0.3909945366703376	0.3927663284212449	0.3844933502328333	0.41114514169543454	0.36569725646936585	0.3976334152491903	0.3927413507396382	0.37996920936037115	0.3666015675866553	0.37625693444207653	0.35339259001595336
UNKGMB12	0.3733260231298087	0.3630847195653003	0.3453165187509156	0.3488640267541204	0.34675956300717886	0.342311288051792	0.36658705306715905	0.3917888157410498	0.38032840125067435	0.3837730643288167	0.3252313550434435	0.4258792981779734	0.36225876847226096	0.3683409444876838	0.36528957238425125	0.3625548265421997	0.36535970770883924	0.0	0.43175385769093516	0.38519435754608194	0.3562741559173006	0.3241960487085379	0.31668145392424096	0.3269749870609627	0.3896176505580249	0.3748301493717973	0.4672309120367823	0.35881140239362164	0.3710854891351322	0.38172924149537885	0.35097823990659094	0.3680281406285772	0.40098108500816537	0.35729930443529606	0.3316541902987217	0.339843155740376	0.3564495805779754	0.3540694005675199	0.3517695452007043	0.34573862034832314	0.36104706575675977	0.38830268828096715	0.36132930442072747	0.3736419651937638	0.3734360430232918	0.35742564043236863	0.33195024912061855	0.3375483258746042	0.3378520801174384
UNKGMB25	0.38887631961268243	0.39743839093983735	0.43232984820166304	0.4524276801678057	0.39327453376389043	0.45989572638777265	0.3719020022337706	0.40260366029346695	0.38525593899815824	0.39707732857187095	0.41357115364063723	0.356860309182812	0.3810121858771047	0.4367768185063249	0.4251897902869756	0.4003365535281332	0.43114480286539686	0.43175385769093516	0.0	0.43685606285843576	0.38075673983125896	0.4430435429832884	0.4402026620162718	0.4232932897297809	0.36186631945428444	0.37563679742324246	0.39550449039752955	0.3927425565449468	0.3776440899446064	0.45099321206887577	0.3573140997486306	0.41522885442258917	0.4064324979456155	0.4734081785018647	0.3759290693059399	0.41644542531473566	0.4035435667938831	0.4308094277103323	0.3944221153507378	0.3900247894766768	0.40113999443142967	0.3621002646119674	0.39555314668714703	0.3906089331249751	0.40978092728161725	0.4285356239111404	0.46306022532969415	0.414298046011388	0.4202961124608554
RSGMB6	0.3891606806495794	0.40043705288072884	0.37863618385506226	0.37133535189615957	0.3580734832224884	0.37609826426800724	0.3642930526013302	0.4490675331662989	0.3860065483381195	0.3951917526044439	0.3604755778769512	0.4157954499150609	0.38754904302102916	0.39739615737144796	0.37911633972946196	0.37649465151972505	0.38803664704743807	0.38519435754608194	0.43685606285843576	0.0	0.37948348187649833	0.3829773006716179	0.39466044709485765	0.3490062654951117	0.3897798911891606	0.3711207880489882	0.4581770072564014	0.3777094304592436	0.3834815825661066	0.3653752136224547	0.37293807347283303	0.3884742503637624	0.3901651290696228	0.3898099265797727	0.3979869179952871	0.3673370013288323	0.3600225365891933	0.3627802270361356	0.3689395473932992	0.35409106039754246	0.3868493940642631	0.42949003008990433	0.3690628347894691	0.38737111334686114	0.37016803050001684	0.3851533302257776	0.3903587193502904	0.3460713785373679	0.3681593273090566
