	UNKGMB37	UNKGMB10	UNKGMB19	UNKGMB7	UNKGMB6	UNKGMB38	LSGMB16	UNKGMB5	UNKGMB24	UNKGMB26	LSGMB10	UNKGMB28	RSGMB3	LFGMB1	RSGMB4	UNKGMB36	RSGMB5	UNKGMB12	UNKGMB25	RSGMB6	UNKGMB30	UNKGMB14	UNKGMB13	UNKGMB8	UNKGMB21	LSGMB14	LSGMB11	UNKGMB34	UNKGMB20	RSGMB7	LSGMB15	UNKGMB27	UNKGMB29	RSGMB1	LSGMB13	LSGMB20	UNKGMB33	LSGMB1	LSGMB17	UNKGMB35	LSGMB19	UNKGMB18	UNKGMB23	UNKGMB17	UNKGMB22	UNKGMB4	UNKGMB15	UNKGMB9	UNKGMB11
LSGMB10	0.4820473644003056	0.43790322580645163	0.4715860899067006	0.452212389380531	0.4603047313552526	0.48509933774834435	0.45210084033613446	0.4795996920708237	0.5012489592006661	0.5021097046413502	0.0	0.5342929720575783	0.4785772029102668	0.4862778730703259	0.4738197424892704	0.4667235494880546	0.4809805579036348	0.43853820598006643	0.5373493975903615	0.4768153980752406	0.47619047619047616	0.4390451832907076	0.4440816326530612	0.43627031650983744	0.47878787878787876	0.4781512605042017	0.588334742180896	0.47434885556432516	0.5046808510638298	0.4813529921942758	0.4553191489361702	0.4768962510897995	0.5008361204013378	0.4726027397260274	0.44515612489991996	0.4498757249378625	0.44612794612794615	0.47768595041322315	0.46267432321575064	0.44991789819376027	0.4797891036906854	0.5092524056254626	0.4527491408934708	0.4702430846605197	0.4694560669456067	0.46362098138747887	0.43680137575236455	0.4516680923866553	0.44763513513513514
UNKGMB28	0.48105436573311366	0.5112033195020746	0.5357458075904677	0.5319926873857403	0.5029486099410277	0.5763713080168776	0.4638336347197107	0.5448768864177919	0.4671600370027752	0.48748841519925856	0.5342929720575783	0.0	0.5111301369863014	0.5478961504028648	0.5594713656387665	0.4867337602927722	0.5516637478108581	0.5341772151898734	0.47037374658158615	0.5298988040478381	0.4706397896581946	0.5621805792163543	0.5465787304204451	0.546160483175151	0.44508670520231214	0.4739249771271729	0.4591321897073663	0.48047538200339557	0.4613918017159199	0.5565529622980251	0.44175209692451073	0.5051258154706431	0.4834558823529412	0.5853448275862069	0.5008333333333334	0.5154639175257731	0.5008802816901409	0.5264527320034692	0.4921602787456446	0.4759825327510917	0.525092936802974	0.4983948635634029	0.4899817850637523	0.46111619396157366	0.48517520215633425	0.5477430555555556	0.5472679965307893	0.5182222222222223	0.5337370242214533
RSGMB3	0.48634294385432475	0.4792806880375293	0.4751474304970514	0.4721739130434783	0.4830841856805665	0.5177419354838709	0.4634551495016611	0.47929447852760737	0.49081803005008345	0.49153976311336717	0.4785772029102668	0.5111301369863014	0.0	0.49745762711864405	0.5066889632107023	0.4598976109215017	0.5033167495854063	0.47125506072874496	0.49588815789473684	0.4961306964746346	0.4560260586319218	0.4763877381938691	0.4688	0.48514851485148514	0.4836769759450172	0.47782426778242676	0.5408695652173913	0.47044917257683216	0.4678819444444444	0.5304928989139516	0.44718909710391824	0.49226804123711343	0.5041528239202658	0.49411764705882355	0.4387510008006405	0.4560394412489729	0.4690338563170933	0.5008103727714749	0.4510288065843621	0.46725949878738887	0.48342059336823734	0.4739622641509434	0.4511986301369863	0.4479254868755292	0.47298420615128844	0.47364016736401676	0.48841059602649006	0.468407750631845	0.4718543046357616
LFGMB1	0.5200945626477541	0.5138211382113821	0.44536271808999084	0.45428840716305374	0.503305785123967	0.4890254609306409	0.5008650519031141	0.5341712490180676	0.5218531468531469	0.47992700729927007	0.4862778730703259	0.5478961504028648	0.49745762711864405	0.0	0.4963963963963964	0.4833782569631626	0.5022182786157942	0.47852233676975947	0.5661641541038526	0.5109489051094891	0.48853016142735767	0.4828193832599119	0.4822635135135135	0.49606299212598426	0.4949771689497717	0.5161290322580645	0.60625	0.4850498338870432	0.5031789282470481	0.5059144676979072	0.4726947179946285	0.4762790697674419	0.5189094107299912	0.46471127406049495	0.4888705688375927	0.47709593777009507	0.48825065274151436	0.5162671232876712	0.4836769759450172	0.4663793103448276	0.4664143803216651	0.5402298850574713	0.4852282900626679	0.49605609114811566	0.4978165938864629	0.4867021276595745	0.45479204339963836	0.48125	0.47396293027360986
RSGMB4	0.5329712955779674	0.4747307373653687	0.48355555555555557	0.47368421052631576	0.4850498338870432	0.5	0.4909248055315471	0.5075456711675933	0.5348237317282889	0.5167844522968198	0.4738197424892704	0.5594713656387665	0.5066889632107023	0.4963963963963964	0.0	0.49734982332155475	0.45222929936305734	0.4660361134995701	0.547979797979798	0.494967978042086	0.500418410041841	0.4965337954939341	0.49040867389491244	0.45218945487042	0.5129811996418979	0.5202761000862812	0.599644128113879	0.5077173030056864	0.5076370170709793	0.4954545454545455	0.4921052631578947	0.5126126126126126	0.5383290267011197	0.47653429602888087	0.4881244881244881	0.4538327526132404	0.48353552859618715	0.4856895056374675	0.4919423240033927	0.4928511354079058	0.49122807017543857	0.5513595166163142	0.5030728709394205	0.5120481927710844	0.4982668977469671	0.4938704028021016	0.4973821989528796	0.4964912280701754	0.4772727272727273
UNKGMB36	0.4853291038858049	0.46153846153846156	0.46802841918294846	0.46464646464646464	0.4831275720164609	0.4926913155631986	0.44630281690140844	0.5241057542768274	0.4616071428571429	0.45776566757493187	0.4667235494880546	0.4867337602927722	0.4598976109215017	0.4833782569631626	0.49734982332155475	0.0	0.49912739965095987	0.4629156010230179	0.5182667799490229	0.48451730418943534	0.44282029234737746	0.4853195164075993	0.4909240924092409	0.48398268398268396	0.45018450184501846	0.4476275738585497	0.5491803278688525	0.4559068219633943	0.44300278035217794	0.4891696750902527	0.4328223624887286	0.46788990825688076	0.4840989399293286	0.4960352422907489	0.4624896949711459	0.45077720207253885	0.4644097222222222	0.4758203799654577	0.45219638242894056	0.4347450302506482	0.48626373626373626	0.5179801071155318	0.44824482448244823	0.46262093227792433	0.4454303460514641	0.48519163763066203	0.46337157987643424	0.4485228290062668	0.45796847635726795
RSGMB5	0.5341519570222564	0.4803921568627451	0.489492119089317	0.47584320875113945	0.5040584415584416	0.5106202209005948	0.5067681895093062	0.5055118110236221	0.5260906757912746	0.5196163905841326	0.4809805579036348	0.5516637478108581	0.5033167495854063	0.5022182786157942	0.45222929936305734	0.49912739965095987	0.0	0.47590870667793744	0.5669679539852095	0.5022502250225023	0.5070074196207749	0.4694589877835951	0.478369384359401	0.4787141615986099	0.5263157894736842	0.5204778156996587	0.6290877796901894	0.5128205128205128	0.5198237885462555	0.49595687331536387	0.4991364421416235	0.49413886384129846	0.5543386689132266	0.47996438112199463	0.47630718954248363	0.4770797962648557	0.4906143344709898	0.49402730375426623	0.5087136929460581	0.5082372322899505	0.5201432408236347	0.5403165033911078	0.4863915715539947	0.512340425531915	0.4987146529562982	0.4930675909878683	0.4687774846086192	0.4891020052310375	0.46736292428198434
UNKGMB12	0.4809451219512195	0.45425616547334924	0.4547008547008547	0.4358288770053476	0.46166134185303515	0.45454545454545453	0.47019867549668876	0.5015128593040847	0.48743718592964824	0.48425531914893616	0.43853820598006643	0.5341772151898734	0.47125506072874496	0.47852233676975947	0.4660361134995701	0.4629156010230179	0.47590870667793744	0.0	0.5430622009569378	0.48744588744588746	0.4688763136620857	0.43659574468085105	0.39731768650461025	0.4324786324786325	0.4905821917808219	0.4921161825726141	0.5880370682392586	0.4720252167060678	0.4696180555555556	0.4853448275862069	0.4541595925297114	0.4729965156794425	0.5045719035743973	0.452895419187554	0.4290322580645161	0.4384359400998336	0.4540901502504174	0.46511627906976744	0.45012366034624895	0.44754098360655736	0.47183098591549294	0.5059171597633136	0.4502572898799314	0.46778242677824267	0.46186085498742663	0.46244725738396625	0.4329896907216495	0.4452054794520548	0.44125105663567205
UNKGMB25	0.4747634069400631	0.5083135391923991	0.5497512437810945	0.5541346973572038	0.49798873692679	0.5806709265175719	0.48132427843803055	0.5031152647975078	0.49006050129645634	0.5180722891566265	0.5373493975903615	0.47037374658158615	0.49588815789473684	0.5661641541038526	0.547979797979798	0.5182667799490229	0.5669679539852095	0.5430622009569378	0.0	0.5460809646856158	0.5020408163265306	0.5718875502008032	0.55234375	0.5438884331419196	0.46624662466246625	0.49743589743589745	0.5013901760889713	0.496	0.4920353982300885	0.5766974015088013	0.4704861111111111	0.5371329879101899	0.5204081632653061	0.5961070559610706	0.4839486356340289	0.5362318840579711	0.5218466611706513	0.5395918367346939	0.5122549019607843	0.49959116925592806	0.5328083989501312	0.4857142857142857	0.5098039215686274	0.5109243697478991	0.52	0.5561015561015561	0.5789049919484702	0.5333889816360601	0.5487804878048781
RSGMB6	0.5096463022508039	0.5115511551155115	0.4936823104693141	0.4797742238946378	0.4700342465753425	0.4780269058295964	0.4781834372217275	0.5552941176470588	0.5035906642728905	0.5031905195989061	0.4768153980752406	0.5298988040478381	0.4961306964746346	0.5109489051094891	0.494967978042086	0.48451730418943534	0.5022502250225023	0.48744588744588746	0.5460809646856158	0.0	0.5012809564474808	0.49066666666666664	0.5088309503784693	0.4562841530054645	0.5059797608095676	0.49506726457399103	0.5912007332722273	0.4911986588432523	0.5004616805170822	0.4706994328922495	0.48194945848375453	0.491588785046729	0.503155996393147	0.5085817524841915	0.5061932287365813	0.46330680813439434	0.4677996422182469	0.4795373665480427	0.4794759825327511	0.47920277296360486	0.5032802249297095	0.5552995391705069	0.4739249771271729	0.49466192170818507	0.484361036639857	0.504	0.4941912421805183	0.4558011049723757	0.49514563106796117
