	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Abu	Captive_Baby	Marra	Nilsson	Unknown_FRC5	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
Theodora	0.540168634064081	0.42711635750421584	0.48290050590219225	0.5879258010118044	0.5665430016863406	0.555008431703204	0.9392242833052277	0.9939966273187184	0.9509612141652614	0.96	0.7338279932546374	0.5113659359190557	0.4994266441821248	0.47129848229342325	0.47831365935919057	0.565193929173693	0.4945699831365936	0.0	0.5730185497470489	0.5753794266441822	0.5121079258010118	0.6169983136593592	0.6404047217537943	0.4996290050590219	0.5141989881956155	0.47649241146711635	0.49436762225969644	0.4893760539629005	0.5948060708263069	0.589274873524452	0.4823608768971332	0.5922428330522765	0.5466441821247892	0.4433052276559865	0.5368634064080945	0.5153456998313659	0.4897133220910624	0.7310623946037099	0.5852276559865093	0.5554131534569983	0.500370994940978	0.4614502529510961	0.5309949409780775	0.4839797639123103	0.4797301854974705	0.5288364249578414	0.5975042158516021	0.5786846543001687	0.44654300168634065	0.46583473861720065
Bathsheba	0.5700505902192243	0.45767284991568297	0.3675548060708263	0.41591905564924114	0.33888701517706576	0.4317032040472175	0.9352445193929174	0.993389544688027	0.9662057335581787	0.9631028667790894	0.6495109612141653	0.4924789207419899	0.49551433389544686	0.45895446880269813	0.5844182124789208	0.5209443507588533	0.5201349072512648	0.5730185497470489	0.0	0.316964586846543	0.5440809443507588	0.39426644182124787	0.574637436762226	0.47500843170320406	0.4331197301854975	0.48404721753794266	0.45376053962900503	0.446610455311973	0.5525126475548061	0.4418887015177066	0.4608431703204047	0.5573693086003373	0.5097470489038786	0.5367284991568296	0.55035413153457	0.5679595278246206	0.41612141652613827	0.7968296795952783	0.45382799325463746	0.4315008431703204	0.3488026981450253	0.49025295109612144	0.4503204047217538	0.47197301854974705	0.46961214165261383	0.443035413153457	0.35467116357504214	0.5458347386172007	0.4481618887015177	0.4076897133220911
Odysseus	0.6572681281618887	0.4694097807757167	0.3488026981450253	0.4464080944350759	0.27885328836424955	0.4112647554806071	0.9386846543001687	0.9927150084317032	0.9679595278246206	0.9581787521079258	0.651602023608769	0.5527824620573356	0.46482293423271503	0.41686340640809444	0.6000674536256324	0.4614502529510961	0.44822934232715006	0.5753794266441822	0.316964586846543	0.0	0.5396290050590219	0.45470489038785833	0.45315345699831366	0.524451939291737	0.4536256323777403	0.48472175379426646	0.42111298482293424	0.4075548060708263	0.48532883642495783	0.4302192242833052	0.4768971332209106	0.5021247892074199	0.4252951096121417	0.5866441821247892	0.5313322091062395	0.5577065767284991	0.47008431703204046	0.7763237774030354	0.568566610455312	0.4659021922428331	0.46104553119730185	0.4654300168634064	0.4022259696458685	0.5289713322091062	0.534637436762226	0.48964586846543	0.4614502529510961	0.6062731871838112	0.4184822934232715	0.47291736930860034
Ivy	0.5602698145025296	0.3850927487352445	0.49079258010118043	0.5332883642495784	0.5837436762225969	0.5678246205733558	0.9266104553119731	0.9915682967959528	0.8903878583473862	0.9639797639123103	0.7130522765598651	0.5730860033726812	0.3824620573355818	0.49234401349072515	0.46799325463743674	0.4922765598650927	0.4387858347386172	0.5121079258010118	0.5440809443507588	0.5396290050590219	0.0	0.5432715008431703	0.507858347386172	0.4751433389544688	0.4497133220910624	0.4454637436762226	0.4497133220910624	0.44924114671163573	0.4669139966273187	0.56964586846543	0.4366947723440135	0.4672512647554806	0.44229342327150084	0.49315345699831364	0.4196290050590219	0.4051264755480607	0.4856661045531197	0.729106239460371	0.5731534569983137	0.424283305227656	0.49072512647554806	0.4195615514333895	0.49645868465430015	0.4493086003372681	0.4561888701517707	0.4250927487352445	0.5623608768971332	0.5334232715008431	0.440539629005059	0.5038111298482293
Ivanhoe	0.6261045531197302	0.4911973018549747	0.42279932546374366	0.4656998313659359	0.4735919055649241	0.49888701517706574	0.9279595278246205	0.9939966273187184	0.9615514333895447	0.9648566610455312	0.735177065767285	0.4839123102866779	0.5157504215851602	0.4930185497470489	0.6221247892074199	0.4846543001686341	0.5763237774030354	0.6169983136593592	0.39426644182124787	0.45470489038785833	0.5432715008431703	0.0	0.6641483979763912	0.43966273187183813	0.489106239460371	0.5755143338954469	0.41254637436762226	0.5420573355817875	0.5535919055649241	0.46812816188870154	0.5181787521079259	0.5881281618887015	0.5932546374367622	0.5713322091062395	0.618752107925801	0.5782799325463743	0.48357504215851604	0.8499831365935919	0.5472512647554806	0.5143338954468802	0.4685328836424958	0.6173355817875211	0.5531197301854974	0.585902192242833	0.5687689713322092	0.526070826306914	0.45915682967959526	0.6680607082630692	0.4894435075885329	0.5139966273187184
Octavia	0.6704890387858348	0.5432040472175379	0.5636424957841484	0.5536593591905565	0.553929173693086	0.6124114671163575	0.9450927487352445	0.9946711635750421	0.9629679595278247	0.9699156829679595	0.6175379426644182	0.6147048903878584	0.4766947723440135	0.5085328836424958	0.6392580101180438	0.5537268128161889	0.489106239460371	0.6404047217537943	0.574637436762226	0.45315345699831366	0.507858347386172	0.6641483979763912	0.0	0.5989881956155143	0.5566947723440135	0.5497470489038786	0.5728836424957842	0.491602023608769	0.4949072512647555	0.5842158516020236	0.5110286677908937	0.48344013490725124	0.4699494097807757	0.6497133220910624	0.4976053962900506	0.5716694772344013	0.5316694772344014	0.7717369308600337	0.6040472175379427	0.4494435075885329	0.5509612141652613	0.49497470489038786	0.48526138279932546	0.5443507588532883	0.5479932546374368	0.4729848229342327	0.5774704890387858	0.5997301854974705	0.5303204047217538	0.5471838111298483
Unknown_G2.3	0.5438785834738618	0.3987183811129848	0.4616526138279933	0.4608431703204047	0.5351096121416526	0.5176391231028667	0.9331534569983136	0.989274873524452	0.9724114671163575	0.9501517706576729	0.692681281618887	0.45929173693086	0.45504215851602026	0.4428330522765599	0.5299831365935919	0.46745362563237775	0.4981450252951096	0.4996290050590219	0.47500843170320406	0.524451939291737	0.4751433389544688	0.43966273187183813	0.5989881956155143	0.0	0.43966273187183813	0.4661720067453626	0.35986509274873524	0.4516694772344014	0.4391231028667791	0.4317706576728499	0.45935919055649244	0.4986846543001686	0.47224283305227654	0.46799325463743674	0.5461045531197302	0.4858684654300169	0.39925801011804385	0.7195278246205734	0.4785160202360877	0.4357504215851602	0.4433052276559865	0.5367959527824621	0.5054974704890388	0.47500843170320406	0.44107925801011805	0.4397976391231029	0.4685328836424958	0.5415177065767285	0.47500843170320406	0.435008431703204
Unknown_G2.2	0.5939966273187184	0.396964586846543	0.4414165261382799	0.46320404721753794	0.4853962900505902	0.4785160202360877	0.9315345699831366	0.9905564924114671	0.9071838111298482	0.9595278246205734	0.7040809443507589	0.482495784148398	0.4275885328836425	0.3611467116357504	0.5361214165261383	0.48350758853288367	0.4245531197301855	0.5141989881956155	0.4331197301854975	0.4536256323777403	0.4497133220910624	0.489106239460371	0.5566947723440135	0.43966273187183813	0.0	0.40708263069139966	0.4039797639123103	0.38623946037099494	0.45200674536256324	0.46286677908937607	0.40209106239460374	0.4773018549747049	0.42961214165261385	0.47858347386172007	0.48	0.48762225969645867	0.43649241146711637	0.766070826306914	0.5129848229342328	0.4300843170320405	0.3993929173693086	0.4454637436762226	0.46408094435075886	0.48505902192242834	0.476964586846543	0.44843170320404724	0.4604384485666105	0.560539629005059	0.4136256323777403	0.46070826306914
Wings	0.5577740303541315	0.3287689713322091	0.4259696458684654	0.5141315345699832	0.5261382799325464	0.5067116357504216	0.9325463743676222	0.9755817875210793	0.9548060708263069	0.9599325463743676	0.6922765598650927	0.5504215851602023	0.4151096121416526	0.4464080944350759	0.501247892074199	0.4986846543001686	0.40640809443507586	0.47649241146711635	0.48404721753794266	0.48472175379426646	0.4454637436762226	0.5755143338954469	0.5497470489038786	0.4661720067453626	0.40708263069139966	0.0	0.39102866779089374	0.18374367622259696	0.4588195615514334	0.5095446880269815	0.4290725126475548	0.48195615514333895	0.3821247892074199	0.4572681281618887	0.4762900505902192	0.4506576728499157	0.4733220910623946	0.7104215851602024	0.5660033726812816	0.4790556492411467	0.4563912310286678	0.40188870151770656	0.4420910623946037	0.4998988195615514	0.49349072512647557	0.48431703204047216	0.5314671163575042	0.5747048903878583	0.4572681281618887	0.48789207419898817
Orf	0.5865092748735244	0.3281618887015177	0.36674536256323775	0.42738617200674534	0.4345362563237774	0.4221922428330523	0.9314671163575042	0.9857672849915683	0.9676222596964587	0.955008431703204	0.6912647554806071	0.49861720067453624	0.3973018549747049	0.40735244519392916	0.5038785834738617	0.32499156829679593	0.4066779089376054	0.49436762225969644	0.45376053962900503	0.42111298482293424	0.4497133220910624	0.41254637436762226	0.5728836424957842	0.35986509274873524	0.4039797639123103	0.39102866779089374	0.0	0.3778077571669477	0.38259696458684656	0.36964586846543	0.40647554806070824	0.4224620573355818	0.4151096121416526	0.4657672849915683	0.5206070826306914	0.4199662731871838	0.4147723440134907	0.7190556492411467	0.5527824620573356	0.4366947723440135	0.4221247892074199	0.4535581787521079	0.44195615514333897	0.5021247892074199	0.49618887015177066	0.44323777403035414	0.4635413153456998	0.6192242833052276	0.371602023608769	0.431433389544688
