	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Abu	Captive_Baby	Marra	Nilsson	Unknown_FRC5	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
Unknown_FRC5	0.2639961726628682	0.2631746143509275	0.2665223791431972	0.26881399091877817	0.30168505642417304	0.31686056133000967	0.39675906342113687	0.5453377853225075	0.6943952179045821	0.45726459683810344	0.0	0.21169252955016973	0.2551218798407014	0.259933568186713	0.2953742381850163	0.30057001525404814	0.29753771329004125	0.3415473363814089	0.26564984075231174	0.28756574977321214	0.30439772599913406	0.27412820077604116	0.23887488717386812	0.25108174637208425	0.2911380226151796	0.29868069605286657	0.27005875130441476	0.28126657187676163	0.2768920448756565	0.23984426984958027	0.259603993187307	0.27292195436290123	0.303032424087131	0.2770551202426584	0.29183084485026156	0.3102758987862508	0.2477619509300423	0.37569413213939573	0.21378748432966974	0.2682200710047401	0.2522977682970703	0.30304913224744434	0.28066940961621917	0.2500413365026924	0.22132646909082898	0.24847882381460581	0.2323703822279323	0.24071298969412708	0.29978264322530307	0.2582409776334649
Nyx	0.20860665706221918	0.1721600557572735	0.17387156969083864	0.20275406855651518	0.20872976524294098	0.22629324319172134	0.41369112378943124	0.5102680254646189	0.6329119362639155	0.46942420796969864	0.21169252955016973	0.0	0.1755373583619724	0.15789495972528295	0.19210703610625607	0.2110344706336869	0.20922920667792594	0.24139472585934105	0.1912315439253804	0.20972587985349184	0.2119308651784984	0.1682903558378585	0.19730833813921897	0.14181226708122605	0.19471280365582427	0.21720343799385297	0.16699179743933232	0.20876770975896575	0.21584816291243536	0.1985102808162855	0.164221684167428	0.1960282228223064	0.23338802406435938	0.1822273299953978	0.2111251037943099	0.22616004780091192	0.17957285633747133	0.32085226854073684	0.163666489611833	0.19449079964066124	0.17012549239680821	0.22883825265072105	0.20614772931988434	0.20005125576707294	0.17463576651376367	0.18035148573847365	0.1644118817825419	0.24479991827689063	0.20700635248439853	0.18880483141372864
Ariadne	0.18907874619255619	0.11104437021508942	0.159660797456271	0.19119797702517896	0.18613202918045493	0.1931138612490975	0.3859715381300707	0.5083612304474386	0.5958922897188828	0.44064204012928404	0.2551218798407014	0.1755373583619724	0.0	0.1328499061703629	0.13246716562420413	0.19492331252737202	0.14186992586622832	0.23263951341315534	0.1561280500316303	0.1898546786815968	0.13272156887841813	0.15075169151219237	0.1747240172605378	0.14201374182828747	0.10772235242857518	0.11368399925936613	0.13642384613854233	0.10679745147429025	0.1774729589780351	0.19086138649227022	0.09119442080587721	0.16019307554328516	0.15962466771078182	0.15581030981696267	0.16339772864551094	0.18405825744442206	0.14389898543112647	0.2994405506595745	0.1645728100627004	0.17767319573042	0.13603991563489312	0.13323358626096307	0.13729905766663825	0.15160030829962137	0.1618579725332264	0.16564864612106311	0.14322027328721884	0.21849722990588807	0.1505376604890606	0.15516015310478384
Luna	0.21566212834528845	0.12468781720659874	0.14220906988491439	0.18681151517244104	0.15459130081557984	0.1594373190010308	0.3963522034725903	0.5176037156914424	0.5973997638778107	0.45106816518713505	0.259933568186713	0.15789495972528295	0.1328499061703629	0.0	0.17369025215339376	0.1865144154550384	0.17537151925292574	0.24494293321730365	0.15441131901652702	0.15524621069643707	0.16753881154432476	0.13145458819250994	0.1559189247026599	0.13242833740745383	0.1224029759426188	0.1513592668648384	0.12557207156216177	0.12247759592204484	0.1650680997395149	0.18551496894857156	0.11899405648595224	0.1542583181857874	0.16114746981908526	0.1999028209976627	0.1734113988773752	0.22473526655535392	0.14984229752051081	0.3124827566006701	0.18021443703703677	0.17648736536220597	0.1288271656979829	0.15325864543045092	0.14478038522985298	0.16763808788734358	0.1700946174442029	0.16841513817887782	0.14348511504840517	0.250924280144193	0.15011992703278754	0.15400042168396874
Minerva	0.22004762772476708	0.1756589637959912	0.20849077449609013	0.2541628492970268	0.24301134312566844	0.24195985177710697	0.3841983825244658	0.5463040249380444	0.6012628899108676	0.4428335737770885	0.2953742381850163	0.19210703610625607	0.13246716562420413	0.17369025215339376	0.0	0.23605196751298385	0.21075587862372663	0.21566133117409797	0.22642170606125586	0.25906079737035426	0.13272715589278344	0.2204742177113535	0.24944735965603285	0.1877571731311641	0.17035179939677625	0.17200455025970207	0.19708207682000625	0.18049186828775846	0.24153061099233808	0.2634203942992007	0.13086504148787872	0.23226958481042426	0.22740781036115798	0.15640880499876195	0.19680076743397734	0.18469502730888387	0.20626970453161253	0.3338176711082598	0.194372774579416	0.2285219169327559	0.19920144756304808	0.1979900887693504	0.2044091709392484	0.18760196835961332	0.20080733848149115	0.20882748128717915	0.20138099850184216	0.25245357991099604	0.20542542364277547	0.20961088025185326
Jordan	0.28787062405165903	0.16893069141368244	0.1514687383041522	0.15436847211590182	0.17255922969674262	0.16051019384424844	0.4215862457700911	0.48411214010560777	0.5904129195945446	0.46697915175304855	0.30057001525404814	0.2110344706336869	0.19492331252737202	0.1865144154550384	0.23605196751298385	0.0	0.16776302854571934	0.3290076812880809	0.18512617400896308	0.1628906590599815	0.2342039063039325	0.15578328761773808	0.16453454119298982	0.17680852133978478	0.190156946402131	0.2165272013325226	0.1098504761233855	0.18789875405276213	0.13540069277382047	0.14753515254540503	0.2044034156200332	0.13032803095261003	0.16671978612156582	0.28346937136631695	0.24297932128196895	0.2332752250588951	0.17996995286265197	0.25099706828389245	0.25575896643911417	0.18318853560842005	0.17376730651288985	0.1969189282234398	0.16722990478926364	0.23067803037719345	0.2216792276357661	0.1938789187450909	0.20110280453700857	0.3251858186083623	0.14993718921028815	0.20372172963546975
Corey	0.25023882394014363	0.15579952524013732	0.1653605551955209	0.1861261922427446	0.18134059516223108	0.20814829980280852	0.4576249813413406	0.4842859704219561	0.6170719140979999	0.5078266873482185	0.29753771329004125	0.20922920667792594	0.14186992586622832	0.17537151925292574	0.21075587862372663	0.16776302854571934	0.0	0.29040485785629633	0.16955703694349658	0.16330326213406832	0.1960972798328972	0.18882606269786778	0.19425417253354546	0.19581302348174362	0.16103588727404153	0.1573951286529734	0.14984481014085255	0.1336015494324137	0.20073920869445117	0.2006267562529875	0.15458667650264216	0.19021180822997813	0.14767154865626342	0.23169506744235285	0.20824749674428658	0.21099977292381816	0.19323633135819349	0.2814227706723281	0.23040485928948898	0.19553857391423277	0.17047818422996308	0.16244579628792288	0.1263108006973021	0.2071189858368546	0.2158526323940718	0.19164599601675683	0.18793603237713816	0.23858790047151904	0.15800647345713678	0.21295026802449837
Theodora	0.2651810319399335	0.22126220401707428	0.25537489567320365	0.3253310539870219	0.2972304066056918	0.2827036261149252	0.5060179668165118	0.6081894357908011	0.6727529618148083	0.5469229954879181	0.3415473363814089	0.24139472585934105	0.23263951341315534	0.24494293321730365	0.21566133117409797	0.3290076812880809	0.29040485785629633	0.0	0.2931460040178159	0.3235314508155781	0.23223044871743145	0.2950687969752567	0.3309602268968174	0.25531199503774693	0.2585255232593846	0.23166538368448575	0.26663515450753694	0.2494896245578451	0.32724535739731364	0.3288816500559706	0.22473710599957253	0.3087423347137459	0.3036603523640765	0.16868876235305	0.25289317849568416	0.27922355856117204	0.26362575007257116	0.395948112598239	0.27847226568746225	0.3214349905638024	0.2628356665642971	0.24237833810596565	0.28358765711728035	0.24788650358651892	0.2607486440849205	0.3044684550915381	0.28685213612884997	0.3173068976254994	0.2354772615405697	0.24480969275162484
Bathsheba	0.20381207523220776	0.13170054191829436	0.12398313127755178	0.13503823472427323	0.10122651008992799	0.137548497426422	0.4131414420534122	0.48361622824275885	0.609575743690065	0.46755567426914735	0.26564984075231174	0.1912315439253804	0.1561280500316303	0.15441131901652702	0.22642170606125586	0.18512617400896308	0.16955703694349658	0.2931460040178159	0.0	0.11016297137341324	0.20510278623250083	0.1269168667862554	0.18609672439153868	0.16553519489431506	0.1400432904888784	0.17410398625449874	0.1363797978077736	0.14497941610697113	0.17118814300935276	0.1593647791971997	0.15894513799373186	0.17941226642866057	0.1649954295117281	0.22622799225076523	0.20358791169655124	0.24119057989341225	0.14423320484900867	0.27865853796820095	0.1702990886042774	0.15850336392170475	0.1079205943757448	0.16131322788156202	0.10869176466156856	0.1661334512894806	0.17895801176209983	0.15711935529627374	0.11366325997120487	0.237324405691905	0.14438020110409258	0.14766370409756144
Odysseus	0.27504139260544375	0.17254814055434356	0.1239354663786961	0.14702686553604533	0.08116926134270079	0.1476160489709313	0.44121175808265045	0.4882006081837095	0.6103594086289341	0.4968180037730315	0.28756574977321214	0.20972587985349184	0.1898546786815968	0.15524621069643707	0.25906079737035426	0.1628906590599815	0.16330326213406832	0.3235314508155781	0.11016297137341324	0.0	0.23281554096088228	0.15462169729630781	0.16079315430686114	0.19843526299356282	0.17893999277833658	0.2015918128354679	0.13700702145577529	0.16217214801837102	0.17093891484069687	0.16376949345628158	0.19145512849987728	0.16792967159520877	0.15617642714990804	0.2742589500072707	0.2270488567328741	0.26169673092110124	0.17830039625735603	0.2931223701441974	0.22651062526007062	0.17674217356928845	0.15882843595408622	0.18909512135741036	0.13186230295724158	0.2177471706807542	0.21571377229682465	0.1845159941492756	0.16954089442797968	0.2926942020037963	0.16084690809946445	0.19079845979487914
