	G12MB13	G12MB10	G2MB7	G12MB2	AGMB6	G12MB17	G2MB14	G12MB7	G2MB6	URGMB11	G2MB12	URGMB13	URGMB12	G2MB9	G2MB11	URGMB2	G2MB3	URGMB5	G12MB3	G2MB13	G12MB11	G2MB10	G12MB4	URGMB4	URGMB6	G12MB1	G2MB15	URGMB14	AGMB2	AGMB7	URGMB3	FRCMB4	AGMB1	FRCMB1	AGMB5	G12MB5	G2MB4	G2MB8	G2MB2	URGMB8	URGMB7	G12MB9	URGMB9	AGMB3	G12MB6	FRCMB2	FRCMB3	AGMB4	URGMB1	FRCMB5	G2MB1
URGMB12	0.4101042337910856	0.3614957956338666	0.43441492716614594	0.4355305711768865	0.44105424413381006	0.38948871178490985	0.41190587090460046	0.42872963987326584	0.3708527280350198	0.41712391674030475	0.38532138647729025	0.36265003844418975	0.0	0.4139727017104826	0.3866998646842677	0.36805501231114623	0.4001825893121723	0.2908084388530331	0.3978302525155094	0.41053479137728016	0.3697062594194992	0.41705790219417405	0.41245328609450316	0.3712819016277389	0.3950172634130555	0.46467062598268155	0.38882074215665813	0.3508019812761188	0.392510681989951	0.4226750048604961	0.3219136497026144	0.7433648623632702	0.4378212307994022	0.632811117870974	0.3899049568286007	0.3782451022590499	0.3718830810198228	0.3961672477196184	0.3997108453306209	0.33657303530130867	0.3885575491469564	0.38660592588987674	0.35686527261925505	0.37383745193527257	0.37006599414694036	0.8104237841294095	0.724920638076962	0.4055837132258717	0.3615817266137164	0.4491100839166461	0.4023926009432394
G2MB9	0.45915361798013105	0.40755991474487185	0.38483663010712743	0.4391655892196768	0.46445584182784927	0.413292941154127	0.36551876406782347	0.47847052060453066	0.43299786568821086	0.4407921178895923	0.40386385013892595	0.39875719929095543	0.4139727017104826	0.0	0.41236421459993944	0.43195496400318606	0.4409564711975651	0.4230522833958982	0.4490580659782342	0.4194210619299327	0.41996645766726814	0.4148816964958183	0.45492776277787084	0.4090979759082218	0.4433685352522248	0.4749745612445476	0.3781236820726871	0.4143701079794078	0.41384575484251157	0.4348060985436271	0.40849999270285425	0.7466799825117798	0.4718869668853707	0.641602009245003	0.45747511702181515	0.39009026926978696	0.44268861780174584	0.4206600340197305	0.44140570860742234	0.41660799542456195	0.4425693644386595	0.4643953393658565	0.4106844641130807	0.42764509602595185	0.3967416844328514	0.8076236758271942	0.7132854398992213	0.450027087148898	0.4236976375569563	0.4734879523020197	0.4441269205249936
G2MB11	0.4034152257326885	0.39302133674252215	0.42201415223676864	0.40417400268616505	0.4264871700809775	0.4180447358169482	0.40447260847160266	0.44935000416832543	0.39198183215266763	0.42104594505856013	0.3753239892424922	0.40004972557853286	0.3866998646842677	0.41236421459993944	0.0	0.4012930568759923	0.3932797326471931	0.40312487196356694	0.4259244389052949	0.34112009704905466	0.4178085762684092	0.41920930244972776	0.4245263542779023	0.4357845586703996	0.4363683089714227	0.4696099039159004	0.3712883818407842	0.4140298027920217	0.38319422341391923	0.3856245334614255	0.4029656738624208	0.723887457604591	0.4479431906370668	0.6338403357809503	0.4136658915237291	0.39087540390877973	0.42097422467505213	0.42358212772311393	0.4372076930511095	0.40344495402825764	0.4225403340764534	0.43767500928420944	0.42261215769044874	0.3940069280617318	0.4055566229056144	0.779548790508899	0.7116228763552511	0.4165671438665314	0.41375304404251556	0.4607184941377596	0.4121387275007385
URGMB2	0.41865394443171633	0.4007950962858385	0.4697514160453622	0.42890232711767307	0.41023894902425356	0.40615469194884213	0.4594128588557514	0.4515282756178702	0.42171529612603054	0.4174730228377649	0.41206390582588975	0.37762890871483695	0.36805501231114623	0.43195496400318606	0.4012930568759923	0.0	0.44055995211032695	0.36980050535941456	0.41315374081242834	0.4107305219945388	0.37233383487870114	0.44777067993312875	0.4146257400311937	0.3794740261318531	0.40892720766253704	0.5056500042259072	0.43153756762163864	0.36613894579627476	0.3951243016610702	0.4179926594513716	0.3766258865837001	0.7497545950961333	0.46805901879053186	0.6309203746141699	0.4317670194502056	0.39638831068856634	0.40324225968097954	0.434774008273561	0.4150074178089864	0.36375632910821637	0.40862751375587625	0.4147515459402177	0.3732827768865959	0.4062189175566116	0.39405226696874557	0.8008319123585356	0.7540299036445814	0.41098618815243176	0.36674670124029707	0.45125831943591194	0.4416261760836051
G2MB3	0.3933365362983114	0.42072381214886406	0.43548404891607567	0.43197630312227	0.4574087036706551	0.41639377048743464	0.43020242169807943	0.4369984036789534	0.41161124659059123	0.4438732802112724	0.39228392149813335	0.4170505629506779	0.4001825893121723	0.4409564711975651	0.3932797326471931	0.44055995211032695	0.0	0.3996224160236044	0.44946333843201636	0.42147909005422	0.4319456433537252	0.422219673095121	0.43306800815305624	0.42442571449033356	0.4486285862131669	0.47320319908420866	0.4236413422919336	0.4234040948945284	0.4367554954523554	0.44560126025197533	0.41869708488989177	0.7634024415976434	0.45898587306653305	0.6604279848636073	0.4479960415650224	0.4163560212489154	0.4496269352680914	0.40641599660753036	0.4384074498780471	0.40522700309848503	0.43283238824233	0.4323530680450346	0.4051192874408507	0.3966518032297325	0.43603246644220317	0.8149161529851271	0.7244829095128535	0.4287971638124986	0.4292628626505534	0.4841253841938899	0.4146641585205521
URGMB5	0.4083334180716782	0.38485967349535327	0.4418385142391714	0.4372496274972622	0.44340994818500307	0.395568680380016	0.40878437155622965	0.4243885711945295	0.36655483837553876	0.3864204186134626	0.3944699164017194	0.3459213539121571	0.2908084388530331	0.4230522833958982	0.40312487196356694	0.36980050535941456	0.3996224160236044	0.0	0.4095477435182097	0.40971179749709263	0.39360552635068796	0.42478857946627113	0.4308596558440309	0.3512143806551099	0.37667482120353013	0.46885041196153604	0.4037829164425364	0.3728788847540607	0.39954602251905447	0.43395505335883006	0.3357151377842376	0.7431906572435718	0.4395481075039421	0.6323328199011884	0.41275419089309834	0.3796303191065863	0.36734546191110934	0.40494661291280626	0.380314387156651	0.3622359660525277	0.3970080288411906	0.39025016924699796	0.3773030404687524	0.40047850648792793	0.38035287562750014	0.7988073226395284	0.7188152633349619	0.4289658343002432	0.3776845987832377	0.44237335364696534	0.38983829022281835
G12MB3	0.43232453826831924	0.41622330651732975	0.46240725018542106	0.4564322978007284	0.44041564095227015	0.4156795819583788	0.46107873087749	0.4168746533563884	0.39059276205733495	0.4240206039445733	0.43877114292936886	0.3985457342489041	0.3978302525155094	0.4490580659782342	0.4259244389052949	0.41315374081242834	0.44946333843201636	0.4095477435182097	0.0	0.45424661414896683	0.41512140021004945	0.449464536220505	0.43333201156713425	0.43047147727057833	0.43390533343585946	0.43458368464862074	0.41381955899986916	0.39652237519265343	0.39724321378420235	0.41376235018333857	0.39850796159146995	0.7235126310567525	0.42773496264898425	0.6061833589102635	0.4315334509810708	0.40598844126979056	0.43946470067693744	0.43569184371925196	0.43593102489126817	0.3966171097038094	0.4140227987356788	0.41994422865530795	0.4119792049877127	0.40947125455727085	0.4253145963689473	0.7679737281652602	0.7094888449843119	0.43676031182162023	0.4141787609102258	0.44322589570615895	0.4249598054059425
G2MB13	0.42373494727068867	0.38775053852871766	0.40953993761242263	0.4545854486156861	0.42849961212791005	0.3713928259219639	0.3799251188784205	0.4724101007163028	0.40558672199981644	0.41119574019824967	0.4072213938670725	0.38905924766271616	0.41053479137728016	0.4194210619299327	0.34112009704905466	0.4107305219945388	0.42147909005422	0.40971179749709263	0.45424661414896683	0.0	0.4062654968036162	0.3829465837271422	0.4345133495347053	0.44017639518554924	0.3942590635971349	0.4888325995551455	0.3729254002894042	0.39851327386317154	0.41497192177191305	0.41397993614073775	0.4083139585514458	0.7541868525646791	0.4782774472325034	0.6568820728569025	0.42632792704652495	0.4100610520464411	0.4176290974852707	0.42946867292129143	0.42097837216195	0.421489550541071	0.4438136867416542	0.442603694307597	0.42360865312954116	0.405353426160885	0.4187858367016852	0.8057102236339949	0.7268206984890572	0.43985617424909496	0.4140760093457965	0.46740224031955213	0.44066560657829007
G12MB11	0.44034807783212593	0.3567625093363084	0.4317776599706004	0.4375726626095196	0.4496261000539013	0.37501877490272667	0.43138523089115044	0.4444829295133645	0.4029529335896694	0.43437016048364807	0.4073077568175458	0.4046515253101635	0.3697062594194992	0.41996645766726814	0.4178085762684092	0.37233383487870114	0.4319456433537252	0.39360552635068796	0.41512140021004945	0.4062654968036162	0.0	0.44857911450579974	0.44761651878176445	0.40791843642800235	0.42399798651788845	0.4659782492405858	0.43003312297751356	0.38749571545075	0.41075602047285414	0.44374660612079786	0.387712602059587	0.756661585363399	0.456289105436452	0.6429860099541072	0.4323286026892736	0.4073250805828863	0.41069454124283034	0.42962622179543397	0.4325593734835309	0.3796567135084179	0.4019143911038035	0.4173632145199563	0.41840554614148034	0.41188495890317633	0.38570273078914036	0.8015823260710986	0.7318456604943454	0.4207500348052431	0.3979649575234583	0.4646983476664717	0.4363450086685389
G2MB10	0.4311200883368213	0.42910686042600277	0.3990679364615243	0.4809505924191284	0.4354634756752672	0.40879806734365076	0.37981344360181923	0.4775536947367719	0.4119551760195832	0.4083815374607018	0.4449005018874013	0.4152886759076312	0.41705790219417405	0.4148816964958183	0.41920930244972776	0.44777067993312875	0.422219673095121	0.42478857946627113	0.449464536220505	0.3829465837271422	0.44857911450579974	0.0	0.408557443288097	0.39982157138156166	0.40221709972384645	0.44872841116317463	0.4011782005893745	0.4118736912553841	0.44167895059874934	0.43450526783755783	0.4045094986651976	0.7579908112182706	0.4528072973596874	0.653589996797479	0.4576321437983306	0.4253785708311369	0.43695062013730157	0.39707534528757576	0.420838154148518	0.4187682466702531	0.412470308540916	0.4356309618218028	0.4171986713432733	0.42646917409990526	0.43569216043193965	0.8114446657387248	0.7116968846377753	0.43987335457003024	0.42707679976568047	0.5017992408306496	0.4300137907871853
