	G12MB13	G12MB10	G2MB7	G12MB2	AGMB6	G12MB17	G2MB14	G12MB7	G2MB6	URGMB11	G2MB12	URGMB13	URGMB12	G2MB9	G2MB11	URGMB2	G2MB3	URGMB5	G12MB3	G2MB13	G12MB11	G2MB10	G12MB4	URGMB4	URGMB6	G12MB1	G2MB15	URGMB14	AGMB2	AGMB7	URGMB3	FRCMB4	AGMB1	FRCMB1	AGMB5	G12MB5	G2MB4	G2MB8	G2MB2	URGMB8	URGMB7	G12MB9	URGMB9	AGMB3	G12MB6	FRCMB2	FRCMB3	AGMB4	URGMB1	FRCMB5	G2MB1
G2MB12	0.44106412005457024	0.4763074124602092	0.4709868121873579	0.5076853115052297	0.4342428376534789	0.4459754433833561	0.3895861755343338	0.3601182355616189	0.5222828558435653	0.573306048203729	0.0	0.4617553433378809	0.4881764438381082	0.4600727603456116	0.4477489768076398	0.4811732605729877	0.4126421100500227	0.4908140063665302	0.43196907685311503	0.4320145520691223	0.4626648476580264	0.4574351978171896	0.4374715779899955	0.5403365165984538	0.46466575716234654	0.5180536607548886	0.5012733060482037	0.5105957253296953	0.39495225102319237	0.4373806275579809	0.5629376989540701	0.9638017280582083	0.5855388813096862	0.9333788085493406	0.4466575716234652	0.49208731241473397	0.5127330604820373	0.5457025920873124	0.4100954979536153	0.41618917689859025	0.6490222828558435	0.6306048203728968	0.4869031377899045	0.3753979081400637	0.5182355616189177	0.9929058663028649	0.9668030923146885	0.42378353797180535	0.45779899954524783	0.711869031377899	0.42814915870850384
URGMB13	0.4088676671214188	0.4643929058663029	0.4660300136425648	0.4952705775352433	0.4828103683492497	0.4799909049567985	0.46953160527512505	0.4655297862664848	0.4935879945429741	0.42323783537971804	0.4617553433378809	0.0	0.381218735788995	0.5213733515234197	0.44565711687130516	0.38981355161437015	0.4282401091405184	0.3813551614370168	0.3447021373351523	0.4185993633469759	0.5025466120964075	0.39649840836743977	0.49422464756707596	0.3689404274670305	0.36875852660300135	0.4585266030013643	0.5269213278763074	0.40427467030468395	0.4049113233287858	0.4903137789904502	0.372487494315598	0.9607094133697135	0.564756707594361	0.9307867212369259	0.45270577535243295	0.4927694406548431	0.5429740791268759	0.4967712596634834	0.48085493406093677	0.4007276034561164	0.47712596634834015	0.5513415188722146	0.32801273306048206	0.4055479763528877	0.5000454752160073	0.9935879945429741	0.9732605729877217	0.4611641655297863	0.31959981809913596	0.6396089131423375	0.4394270122783083
URGMB12	0.45329695316052754	0.38663028649386083	0.5370168258299227	0.5527057753524329	0.519599818099136	0.4482492041837199	0.42264665757162345	0.5100954979536153	0.42628467485220556	0.4066393815370623	0.4881764438381082	0.381218735788995	0.0	0.45798090040927697	0.4693042291950887	0.40482037289677125	0.4220100045475216	0.12860391086857662	0.4265575261482492	0.4329695316052751	0.5225102319236017	0.4315597999090496	0.5371987266939517	0.36862210095497955	0.3909049567985448	0.49104138244656664	0.4085493406093679	0.4332423829013188	0.4043656207366985	0.5249204183719872	0.40432014552069123	0.9639381537062301	0.5431559799909049	0.9321964529331515	0.398681218735789	0.4015006821282401	0.4267849022282856	0.4472487494315598	0.46084583901773535	0.42783083219645296	0.4874488403819918	0.44624829467939975	0.3559799909049568	0.42705775352432923	0.46307412460209185	0.9935425193269668	0.9422919508867668	0.5439745338790359	0.33515234197362437	0.6369258753979081	0.43556161891768985
G2MB9	0.5043656207366985	0.47226011823556163	0.4623919963619827	0.5160527512505685	0.5701682582992269	0.4239654388358345	0.45279672578444746	0.5722601182355617	0.5044110959527057	0.5648021828103683	0.4600727603456116	0.5213733515234197	0.45798090040927697	0.0	0.4472942246475671	0.4773533424283765	0.4385629831741701	0.44365620736698497	0.5652114597544339	0.4580263756252842	0.40845839017735336	0.4939972714870396	0.5811732605729877	0.45552523874488404	0.5543883583447021	0.5501591632560254	0.5122328331059572	0.4669395179627103	0.4324693042291951	0.5689404274670304	0.4618917689859027	0.9643019554342883	0.5882219190541155	0.9310140973169623	0.5341518872214643	0.3953160527512506	0.47639836289222376	0.42214643019554343	0.5326966803092315	0.4670759436107321	0.5872214643019554	0.5694861300591177	0.48908594815825374	0.46425648021828103	0.40577535243292406	0.9913142337426103	0.8773078672123693	0.597862664847658	0.46857662573897224	0.6808094588449295	0.47976352887676216
G2MB11	0.43874488403819917	0.420100045475216	0.4522055479763529	0.4779899954524784	0.5182355616189177	0.4035470668485675	0.39081400636653024	0.5658935879945429	0.37298772169167804	0.5631650750341064	0.4477489768076398	0.44565711687130516	0.4693042291950887	0.4472942246475671	0.0	0.4320145520691223	0.4184629376989541	0.4799909049567985	0.47294224647567074	0.1595725329695316	0.494724874943156	0.40086402910413826	0.5132332878581173	0.4864483856298317	0.5320600272851296	0.55075034106412	0.45602546612096406	0.3969531605275125	0.3220554797635289	0.5005911778080946	0.4969531605275125	0.9607548885857208	0.5506593906321054	0.930468394724875	0.5078672123692588	0.4487494315597999	0.47717144156434743	0.4703046839472487	0.510050022737608	0.4458844929513415	0.5696225557071396	0.5429740791268759	0.4817644383810823	0.42914961346066394	0.45338790359254205	0.976261937244202	0.955025011368804	0.5148703956343793	0.4656207366984993	0.6833105957253297	0.45652569349704414
URGMB2	0.4016825829922692	0.42551159618008183	0.478581173260573	0.5244201909959072	0.45266030013642566	0.4040472942246476	0.4671214188267394	0.546293769895407	0.4208731241473397	0.5078672123692588	0.4811732605729877	0.38981355161437015	0.40482037289677125	0.4773533424283765	0.4320145520691223	0.0	0.39022282855843565	0.41814461118690316	0.4411095952705775	0.3900864029104138	0.4551614370168258	0.4557071396089131	0.4286493860845839	0.41778080945884494	0.4933606184629377	0.5137335152341974	0.5030013642564802	0.3937244201909959	0.41923601637107777	0.5324693042291951	0.4256025466120964	0.9698044565711688	0.5644838562983174	0.9368349249658936	0.5050932241928149	0.4805820827648931	0.46748522055479763	0.4713051386994088	0.5479763528876762	0.4208731241473397	0.5247385175079582	0.48581173260572985	0.3797635288767622	0.4055479763528877	0.51318781264211	0.9919963619827195	0.976261937244202	0.5418826739427012	0.3665757162346521	0.6172351068667576	0.5009549795361528
G2MB3	0.367212369258754	0.40477489768076397	0.4345156889495225	0.4815370623010459	0.4724420190995907	0.3806730331969077	0.46243747157799	0.51318781264211	0.4406548431105048	0.47594361073215097	0.4126421100500227	0.4282401091405184	0.4220100045475216	0.4385629831741701	0.4184629376989541	0.39022282855843565	0.0	0.4359254206457481	0.4613005911778081	0.3791268758526603	0.4182355616189177	0.4050477489768076	0.5014097316962256	0.45588904047294226	0.45152341973624377	0.4746703046839473	0.5100954979536153	0.4190541155070487	0.40527512505684404	0.5025466120964075	0.45720782173715324	0.9716234652114597	0.569849931787176	0.939699863574352	0.4390632105502501	0.42382901318781263	0.48362892223738063	0.4250568440200091	0.5116871305138699	0.431468849477035	0.5421100500227376	0.5071850841291496	0.4389267849022283	0.37658026375625286	0.45211459754433836	0.9909049567985448	0.9526603001364257	0.502637562528422	0.4211005002273761	0.6667576170986812	0.45552523874488404
URGMB5	0.4538881309686221	0.4185538881309686	0.5108231014097318	0.5274670304683947	0.5429740791268759	0.44961346066393815	0.44320145520691223	0.517780809458845	0.4508867667121419	0.37016825829922695	0.4908140063665302	0.3813551614370168	0.12860391086857662	0.44365620736698497	0.4799909049567985	0.41814461118690316	0.4359254206457481	0.0	0.44029104138244657	0.45970895861755345	0.49663483401546155	0.4547976352887676	0.5597544338335607	0.33483401546157343	0.36748522055479765	0.48412914961346065	0.44429286039108684	0.44579354251932696	0.41923601637107777	0.5463392451114143	0.374306502955889	0.9638926784902229	0.5215552523874488	0.9306048203728968	0.4309231468849477	0.40650295588904045	0.4449295134151887	0.46352887676216464	0.4622100954979536	0.447612551159618	0.45643474306502957	0.47762619372442017	0.3544793087767167	0.447612551159618	0.46093678944974986	0.9934515688949522	0.9525693497044111	0.5569349704411096	0.33519781718963165	0.6272851296043657	0.4401546157344247
G12MB3	0.46234652114597546	0.48303774442928604	0.5308321964529331	0.5726693951796271	0.3383356070941337	0.516962255570714	0.4984993178717599	0.39686221009549794	0.505775352432924	0.4505229649840837	0.43196907685311503	0.3447021373351523	0.4265575261482492	0.5652114597544339	0.47294224647567074	0.4411095952705775	0.4613005911778081	0.44029104138244657	0.0	0.4459299681673488	0.564074579354252	0.4265575261482492	0.32664847658026375	0.4582537517053206	0.3550704865848113	0.4912232833105957	0.5432469304229195	0.48144611186903136	0.4535698044565712	0.42369258753979083	0.47071396089131423	0.9652569349704411	0.564574806730332	0.9356980445657117	0.4163256025466121	0.5348340154615735	0.5478399272396544	0.5487494315597999	0.4341518872214643	0.4400636653024102	0.5434743065029559	0.5718053660754888	0.39777171441564346	0.3889495225102319	0.5562528422010005	0.9929968167348795	0.9696680309231469	0.3980900409276944	0.4030013642564802	0.6493406093678945	0.47485220554797636
G2MB13	0.3884492951341519	0.37357889949977263	0.4702137335152342	0.48531150522964983	0.4761255115961801	0.37562528422010005	0.4032287403365166	0.5413369713506139	0.3544793087767167	0.5370168258299227	0.4320145520691223	0.4185993633469759	0.4329695316052751	0.4580263756252842	0.1595725329695316	0.3900864029104138	0.3791268758526603	0.45970895861755345	0.4459299681673488	0.0	0.4806275579809004	0.3800818553888131	0.46102773988176443	0.4818099135970896	0.5011823556161892	0.5368804001819009	0.45829922692132785	0.3764893133242383	0.3257844474761255	0.4806275579809004	0.49422464756707596	0.9643929058663029	0.5582992269213278	0.9332423829013188	0.4802637562528422	0.4472032742155525	0.46575716234652115	0.45188722146430194	0.47758071850841294	0.4035925420645748	0.5613005911778081	0.4910868576625739	0.451068667576171	0.4003638017280582	0.4629831741700773	0.989949977262392	0.9532969531605275	0.4918599363346976	0.4311505229649841	0.6714870395634379	0.44852205547976354
