	G12MB13	G12MB10	G2MB7	G12MB2	AGMB6	G12MB17	G2MB14	G12MB7	G2MB6	URGMB11	G2MB12	URGMB13	URGMB12	G2MB9	G2MB11	URGMB2	G2MB3	URGMB5	G12MB3	G2MB13	G12MB11	G2MB10	G12MB4	URGMB4	URGMB6	G12MB1	G2MB15	URGMB14	AGMB2	AGMB7	URGMB3	FRCMB4	AGMB1	FRCMB1	AGMB5	G12MB5	G2MB4	G2MB8	G2MB2	URGMB8	URGMB7	G12MB9	URGMB9	AGMB3	G12MB6	FRCMB2	FRCMB3	AGMB4	URGMB1	FRCMB5	G2MB1
G2MB12	0.5054585152838428	0.49742002063983487	0.5270718232044199	0.4858823529411765	0.549171270718232	0.4799154334038055	0.5218274111675127	0.525323910482921	0.5420560747663551	0.5397196261682243	0.0	0.4925028835063437	0.5042643923240938	0.5021551724137931	0.4889380530973451	0.5011061946902655	0.501101321585903	0.5021786492374728	0.5368663594470046	0.5081632653061224	0.47191011235955055	0.5379746835443038	0.5182567726737338	0.5270121278941565	0.5153234960272418	0.5478662053056517	0.5421686746987951	0.5010526315789474	0.4766050054406964	0.5261363636363636	0.5134529147982063	0.8868388683886839	0.5282112845138055	0.796400449943757	0.5409090909090909	0.5278058645096056	0.5301327885597549	0.5627659574468085	0.5395927601809954	0.5075921908893709	0.5285388127853882	0.5529290853031861	0.5	0.5057232049947971	0.5158002038735984	0.936144578313253	0.8693586698337292	0.5361842105263158	0.5083612040133779	0.616822429906542	0.5151175811870101
URGMB13	0.5170842824601367	0.5032327586206896	0.5140845070422535	0.5176184690157959	0.5166666666666667	0.49340659340659343	0.5223404255319148	0.5113065326633166	0.506145251396648	0.48333333333333334	0.4925028835063437	0.0	0.47139588100686497	0.4948805460750853	0.49303944315545245	0.4630071599045346	0.5040462427745664	0.43727598566308246	0.5	0.49514563106796117	0.5	0.49257142857142855	0.4847328244274809	0.4784172661870504	0.4679012345679012	0.5445665445665445	0.505933117583603	0.48040313549832026	0.4937853107344633	0.4963325183374083	0.46463414634146344	0.8885941644562334	0.5421383647798742	0.7930204572803851	0.5122249388753056	0.4902173913043478	0.521551724137931	0.5241379310344828	0.5341317365269461	0.4831981460023175	0.49135802469135803	0.5376226826608506	0.4566831683168317	0.5038251366120219	0.5016181229773463	0.9470967741935484	0.8740458015267175	0.5186915887850467	0.47601918465227816	0.600250626566416	0.4904076738609113
URGMB12	0.5064102564102564	0.45151199165797706	0.5307443365695793	0.5246636771300448	0.5381263616557734	0.48293691830403307	0.5120240480961924	0.5309633027522935	0.47876857749469215	0.5264976958525346	0.5042643923240938	0.47139588100686497	0.0	0.5203336809176226	0.49352051835853133	0.48577680525164113	0.503767491926803	0.38434982738780205	0.486013986013986	0.5134596211365903	0.4819672131147541	0.49946977730646874	0.5	0.4697309417040359	0.4994388327721661	0.5429864253393665	0.4747682801235839	0.45589798087141337	0.49261603375527424	0.5331858407079646	0.4443168771526981	0.8841099163679809	0.552479815455594	0.7856353591160221	0.5011415525114156	0.4815950920245399	0.49126413155190135	0.5287846481876333	0.5185185185185185	0.4644808743169399	0.4988610478359909	0.49054621848739494	0.45276497695852536	0.4943473792394656	0.48004094165813715	0.9432213209733488	0.8685121107266436	0.5317545748116254	0.4657687991021324	0.5796252927400468	0.4994462901439646
G2MB9	0.5451680672268907	0.5040650406504065	0.48936170212765956	0.5159453302961275	0.5459518599562363	0.5117707267144319	0.5040650406504065	0.57847533632287	0.5420944558521561	0.5448275862068965	0.5021551724137931	0.4948805460750853	0.5203336809176226	0.0	0.5075593952483801	0.5	0.5443974630021141	0.5075107296137339	0.5336374002280502	0.5264207377866401	0.4961748633879781	0.5021367521367521	0.5339470655926352	0.5011086474501109	0.5402425578831312	0.569023569023569	0.5096446700507614	0.5139318885448917	0.5110410094637224	0.5280269058295964	0.5088888888888888	0.8930288461538461	0.5805714285714285	0.8	0.5619469026548672	0.49334698055271237	0.5376884422110553	0.5364025695931478	0.5493895671476138	0.5080385852090032	0.5532150776053215	0.5731462925851704	0.5005636978579482	0.5198776758409785	0.4840370751802266	0.9411071849234394	0.8651817116060961	0.5703703703703704	0.5055187637969095	0.6175115207373272	0.5301204819277109
G2MB11	0.4844097995545657	0.4963655244029076	0.5112359550561798	0.5127906976744186	0.5337078651685393	0.4883720930232558	0.5209397344228804	0.5433255269320844	0.49730893433799783	0.5371024734982333	0.4889380530973451	0.49303944315545245	0.49352051835853133	0.5075593952483801	0.0	0.4949720670391061	0.4949944382647386	0.5060109289617486	0.5117924528301887	0.4178454842219804	0.4826038159371493	0.49069003285870755	0.48851269649334944	0.5390539053905391	0.5176738882554162	0.5735461801596351	0.48478488982161594	0.49201277955271566	0.4786885245901639	0.5011627906976744	0.507361268403171	0.8829389788293898	0.5482717520858165	0.8053993250843644	0.5333333333333333	0.5041322314049587	0.539795918367347	0.5322404371584699	0.5469988674971688	0.5049180327868853	0.5309633027522935	0.5324947589098532	0.5159090909090909	0.4968421052631579	0.49948186528497407	0.93681652490887	0.8653846153846154	0.5401540154015402	0.5106382978723404	0.618096357226792	0.5140924464487034
URGMB2	0.5213581599123768	0.5077881619937694	0.5480662983425414	0.5064782096584217	0.5211428571428571	0.49042553191489363	0.5455465587044535	0.5390995260663507	0.5250266240681576	0.5449172576832151	0.5011061946902655	0.4630071599045346	0.48577680525164113	0.5	0.4949720670391061	0.0	0.5381263616557734	0.4781144781144781	0.5035885167464115	0.5	0.48645598194130923	0.5285252960172229	0.4834761321909425	0.49140893470790376	0.5183908045977011	0.5860889395667047	0.5134854771784232	0.4594298245614035	0.5037919826652221	0.5327210103329506	0.465962441314554	0.8966376089663761	0.5579450418160096	0.8029612756264237	0.5392609699769053	0.49213011542497376	0.5146443514644351	0.5346534653465347	0.5412844036697247	0.4769921436588103	0.5232558139534884	0.5286016949152542	0.4782608695652174	0.5005291005291005	0.48417721518987344	0.9437652811735942	0.8866348448687351	0.5361512791991101	0.4662790697674419	0.5980746089049338	0.5429208472686734
G2MB3	0.48322147651006714	0.52	0.5414364640883977	0.5151515151515151	0.5458612975391499	0.5062893081761006	0.5409504550050556	0.5371900826446281	0.5170575692963753	0.5582750582750583	0.501101321585903	0.5040462427745664	0.503767491926803	0.5443974630021141	0.4949944382647386	0.5381263616557734	0.0	0.4849833147942158	0.5484988452655889	0.5153688524590164	0.5230263157894737	0.5043572984749455	0.5107655502392344	0.5168161434977578	0.5284090909090909	0.5743707093821511	0.5390862944162437	0.5100316789862724	0.5260361317747078	0.54421768707483	0.5197294250281849	0.9135200974421437	0.561091340450771	0.8189944134078212	0.5589569160997733	0.5230296827021494	0.5374358974358975	0.5066964285714286	0.5575620767494357	0.5038419319429198	0.5483503981797497	0.5377358490566038	0.5182232346241458	0.5052521008403361	0.5245398773006135	0.9543269230769231	0.8808104886769964	0.5376106194690266	0.5228539576365663	0.6158392434988179	0.5130237825594564
URGMB5	0.4878587196467991	0.47594142259414224	0.5436681222707423	0.5363636363636364	0.5416204217536071	0.4868559411146162	0.5010288065843621	0.5154028436018957	0.48272138228941686	0.4891304347826087	0.5021786492374728	0.43727598566308246	0.38434982738780205	0.5075107296137339	0.5060109289617486	0.4781144781144781	0.4849833147942158	0.0	0.49049881235154397	0.5040899795501023	0.4860956618464961	0.4891067538126362	0.5011904761904762	0.43990665110851807	0.4672131147540984	0.5483870967741935	0.48803329864724243	0.4627831715210356	0.49516648764769067	0.5399325084364455	0.447953216374269	0.8978102189781022	0.549645390070922	0.8006718924972005	0.5161662817551963	0.4679284963196635	0.48580441640378547	0.5191675794085433	0.4994192799070848	0.4665924276169265	0.48413631022326675	0.5026567481402763	0.46736596736596736	0.4937106918238994	0.4807090719499479	0.9451073985680191	0.8681710213776722	0.5334796926454446	0.48357870894677235	0.5859188544152745	0.4971687429218573
G12MB3	0.5239206534422404	0.5077262693156733	0.5472813238770685	0.5484662576687117	0.5165644171779141	0.5078299776286354	0.5617021276595745	0.5244215938303342	0.47058823529411764	0.517464424320828	0.5368663594470046	0.5	0.486013986013986	0.5336374002280502	0.5117924528301887	0.5035885167464115	0.5484988452655889	0.49049881235154397	0.0	0.5382131324004306	0.5223529411764706	0.5179190751445086	0.48157894736842105	0.5192307692307693	0.511742892459827	0.5471698113207547	0.4972129319955407	0.5067873303167421	0.4982618771726535	0.5161691542288557	0.49507389162561577	0.8797202797202798	0.5447470817120622	0.783375314861461	0.5305105853051059	0.5191675794085433	0.5345773874862788	0.5466200466200466	0.530940594059406	0.5017667844522968	0.5242839352428393	0.5232163080407701	0.5061728395061729	0.5167037861915368	0.5336225596529284	0.937244201909959	0.8647925033467202	0.5619158878504673	0.5150421179302046	0.5826771653543307	0.525934861278649
G2MB13	0.49483471074380164	0.4921875	0.5057833859095688	0.5465116279069767	0.5436590436590436	0.45546558704453444	0.4951267056530214	0.560687432867884	0.5005025125628141	0.5377049180327869	0.5081632653061224	0.49514563106796117	0.5134596211365903	0.5264207377866401	0.4178454842219804	0.5	0.5153688524590164	0.5040899795501023	0.5382131324004306	0.0	0.48851774530271397	0.4677754677754678	0.49944258639910816	0.5513733468972533	0.511727078891258	0.583596214511041	0.4691848906560636	0.49101796407185627	0.49696969696969695	0.5343915343915344	0.5037037037037037	0.8917410714285714	0.5748373101952278	0.8147389969293757	0.521551724137931	0.4980544747081712	0.5317307692307692	0.5435222672064778	0.5345377258235919	0.5137055837563452	0.5443974630021141	0.5390625	0.5257623554153522	0.49407114624505927	0.49659201557935734	0.9399563318777293	0.8671023965141612	0.5538617886178862	0.5161290322580645	0.611353711790393	0.5301455301455301
